fan_state,collection_id,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,accel_y_g_std,accel_y_g_range,accel_y_g_rms,accel_z_g_std,accel_z_g_range,accel_z_g_rms,gyro_x_dps_std,gyro_x_dps_range,gyro_x_dps_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,gyro_z_dps_std,gyro_z_dps_range,gyro_z_dps_rms,vibration_dps_std,vibration_dps_range,vibration_dps_rms,accel_mag_g_std,accel_mag_g_range,accel_mag_g_rms
LOW,col_20260209_181623_20hz,200,300,1770657456.3892,1770657461.3304,1770657458.8642669,0.04556020680374487,0.18869999999999998,0.3552992124956091,0.10394106539284653,0.4131,0.11054133027967412,0.011765359110541421,0.07909999999999995,1.048441016128232,1.2784426893685927,6.46,1.2810889898832167,0.8805919543125522,3.3,1.1670668361323613,4.527694524810613,18.21,14.127868806016,4.539096247562437,18.090829999999997,14.233758086849832,0.015006285853406858,0.08282639647491319,1.1125131371808603
LOW,col_20260209_181623_20hz,220,320,1770657457.3984,1770657462.3512,1770657459.863783,0.04174811826897112,0.16699999999999998,0.35706003234750316,0.10584118507934423,0.42579999999999996,0.10881626670677505,0.01273558008101712,0.07909999999999995,1.050477203465168,1.2663463033467584,6.46,1.2770763485398984,0.8976859138919357,3.6799999999999997,1.1383496826546755,4.487319738997879,17.17,14.12816088526741,4.483572366470267,17.21678,14.231363797625615,0.01587062365499247,0.08282639647491319,1.1148251888076444
LOW,col_20260209_181623_20hz,240,340,1770657458.382,1770657463.3342,1770657460.8643072,0.042190338751899106,0.16959999999999997,0.35139598460995536,0.09616330386899151,0.3762,0.12816810172581944,0.014602825034903353,0.08789999999999987,1.0536002019267081,1.234394491238518,6.46,1.2351501932963458,1.0320035416605895,4.720000000000001,1.2434834136408897,5.906850479739605,25.240000000000002,12.92127102881137,5.3285225788734785,20.378511,13.039598571940058,0.016678770933082218,0.08282639647491319,1.118024859204839
LOW,col_20260209_181623_20hz,260,360,1770657459.3931,1770657464.3562,1770657461.864856,0.04099019027767497,0.16959999999999997,0.33978251912068697,0.07660879095116957,0.33909999999999996,0.1521075491223233,0.015165535137277551,0.08789999999999987,1.0573967601614827,1.0984425838431429,6.390000000000001,1.1005639463475079,1.128182055343906,4.720000000000001,1.3478505109989016,7.118921466064926,32.400000000000006,11.106207633571415,5.546397331686993,20.378511,11.24170214131642,0.016516326150694108,0.08239591249229905,1.1210159567106972
LOW,col_20260209_181623_20hz,280,380,1770657460.3931,1770657465.3562,1770657462.8674762,0.03701312199747543,0.14939999999999998,0.3319300992679031,0.05396463782885975,0.27399999999999997,0.17000059235190917,0.01507727428947288,0.08789999999999987,1.0605071825310755,1.2010024812630489,6.880000000000001,1.2391747253716885,1.2393499062008277,4.720000000000001,1.4665609431591993,10.266447192675761,40.78,10.681819039845225,5.3576217974553915,20.480711000000003,10.853002371953497,0.01623737413503873,0.08239591249229905,1.1241678150525392
LOW,col_20260209_181623_20hz,300,400,1770657461.3804,1770657466.3312,1770657463.868128,0.03657207507101559,0.1491,0.33196569054647795,0.049877070994596304,0.23369999999999996,0.1730755600886503,0.013288002521071403,0.07489999999999997,1.06431595369984,1.2007318601586283,6.199999999999999,1.2980007704157959,1.2473033151563415,4.720000000000001,1.5003292971877873,10.854748499619879,40.07,11.265717598093786,5.74714558703602,21.590811000000002,11.439069083084874,0.015640743597265663,0.0732687617324641,1.1282396990444894
LOW,col_20260209_181623_20hz,320,420,1770657462.4012,1770657467.3579,1770657464.8689368,0.04063152893997468,0.1491,0.34005217923136444,0.06818157889048918,0.3162,0.1609092607651903,0.012975992100799071,0.06959999999999988,1.0664059486424482,1.2515346219741588,6.199999999999999,1.377428401043045,1.1702206458612836,4.720000000000001,1.4667058328103832,9.272385062647041,34.54,12.241616764136998,6.082616180873848,21.590811000000002,12.405875029194402,0.016014629663615314,0.0732687617324641,1.1308178111879914
LOW,col_20260209_181623_20hz,340,440,1770657463.3842,1770657468.3373,1770657465.870061,0.04341764567546241,0.15550000000000003,0.35014033729349153,0.09044247065953029,0.37549999999999994,0.13778691919046596,0.012821488954095775,0.05769999999999986,1.0659161151328935,1.2289983726596223,5.71,1.3534866087257753,1.064778380697129,4.359999999999999,1.392250695815951,7.104428069169256,28.01,13.382410507827055,5.524369372393447,20.85237,13.52254475729365,0.01567122993292644,0.06883502989742807,1.130380756824885
LOW,col_20260209_181623_20hz,360,460,1770657464.4062,1770657469.3337,1770657466.8704247,0.04291716126446389,0.1577,0.35777043994718183,0.10155403475982626,0.4094,0.11365512306974992,0.012923003172637544,0.06590000000000007,1.0669612643859194,1.334153195851211,5.71,1.3982514080093038,1.0816437999637403,4.23,1.3551011032391642,4.551157211083792,20.22,14.076248079655317,4.376785835192835,18.93672,14.21028401932952,0.014983386653859704,0.06296401901745186,1.1310718431647035
LOW,col_20260209_181623_20hz,380,480,1770657465.4062,1770657470.3337,1770657467.865925,0.04784816146938146,0.19770000000000001,0.3562895204745714,0.09615201275064396,0.428,0.09632450467041086,0.012760631489076085,0.06590000000000007,1.0683982073178522,1.359596480577969,6.74,1.3601025696615676,1.1884564569221712,5.11,1.3971109476344388,5.385862140827595,23.71,13.042934945785783,4.917836771675039,19.616680000000002,13.187870703647198,0.01458178919883532,0.06296401901745186,1.1303518753025539
LOW,col_20260209_181623_20hz,400,500,1770657466.3812,1770657471.3332,1770657468.8653448,0.053327292552688255,0.19770000000000001,0.34898544797741926,0.07944473487903399,0.3389,0.09590817900471262,0.013203640558573223,0.06590000000000007,1.069007544220339,1.336782985379452,6.390000000000001,1.4291672400387578,1.3356149744593313,5.24,1.494603626383932,6.4101541783329985,25.619999999999997,10.92120913635482,5.197508076257818,19.838305,11.115263667351723,0.01310607760585401,0.06296401901745186,1.1286125780355276
LOW,col_20260209_181623_20hz,420,520,1770657467.4079,1770657472.343,1770657469.8638859,0.05285522841687471,0.19770000000000001,0.3381829562529727,0.06077424990075978,0.28200000000000003,0.10872807411151916,0.012973358239099075,0.06590000000000007,1.0697546695387685,1.1921141556075912,5.9399999999999995,1.4567223482874148,1.3734584485888168,5.24,1.5138609579482523,6.881534342717472,31.799999999999997,8.790887156595744,4.633327618399656,17.700705,9.038445591183544,0.01146772184305779,0.05544291419331482,1.1271932216794065
LOW,col_20260209_181623_20hz,440,540,1770657468.3873,1770657473.3537,1770657470.862784,0.050076493846913844,0.19770000000000001,0.33077059875387954,0.04885163808921867,0.1961,0.11688252392894329,0.011955319276372323,0.06590000000000007,1.071437702015381,1.231973847125011,6.82,1.7955272206235138,1.4076892270668266,5.24,1.5321135728137127,8.13296158296595,34.2,8.17092167383827,4.291958933261616,16.444405,8.505013107289562,0.011651120718850405,0.06257452353073267,1.1274082945854178
LOW,col_20260209_181623_20hz,460,560,1770657469.3837,1770657474.344,1770657471.866003,0.051008455534352334,0.2058,0.3323457190938376,0.053083230157932176,0.2156,0.11394609076225477,0.010678390140840505,0.048799999999999955,1.0721811770405225,1.222350927516317,6.22,2.082564524810696,1.350355493934838,5.24,1.4695672832504132,8.271218335287735,33.54,9.146484187927076,4.9942862879297705,19.579805,9.494991840589977,0.01236316496254063,0.0726657940977018,1.1282773883225703
LOW,col_20260209_181623_20hz,480,580,1770657470.3837,1770657475.344,1770657472.8680627,0.05030638528059833,0.2043,0.341406670702258,0.06997080845609831,0.295,0.10385205149634745,0.010504117049995196,0.05689999999999995,1.0726764316885125,1.2103953527670206,6.22,2.291123959981214,1.174805703084557,5.24,1.2957391712840978,7.494434935337019,30.310000000000002,10.992007823869123,5.726157400136691,21.048205,11.302761497282612,0.01369471740690403,0.0762779741900903,1.1304771074639237
LOW,col_20260209_181623_20hz,500,600,1770657471.3832,1770657476.3372,1770657473.8691149,0.04844516161599629,0.18020000000000003,0.3511042782422339,0.08971980015024554,0.3423,0.09674041192800452,0.01007727919629103,0.05689999999999995,1.0734093043196524,1.206493476981952,6.28,2.4181780331480973,1.007606445989703,3.8100000000000005,1.131817564804505,6.38679939484559,25.71,12.896803673779019,5.476962927031824,20.324550000000002,13.170277742422973,0.015225109535522726,0.0762779741900903,1.1335080308934737
LOW,col_20260209_181623_20hz,520,620,1770657472.393,1770657477.3576,1770657474.8710809,0.04564028451927091,0.18020000000000003,0.3584445330870593,0.10014070925952143,0.3846,0.10187964320707057,0.010406987027953863,0.06790000000000007,1.073989423178832,1.182642004158486,6.28,2.574420128883396,0.9632469257672199,3.6799999999999997,1.0608185518739761,4.434274654326229,19.03,14.240672772028715,4.263220371024909,17.664160000000003,14.510334851609041,0.016664277632644758,0.07900981577124977,1.1368004337173698
LOW,col_20260209_181623_20hz,540,640,1770657473.4037,1770657478.3299,1770657475.8716967,0.04433147937978159,0.16820000000000002,0.35781286058497114,0.10100745465558471,0.4133,0.12838516814648024,0.011043174362473868,0.06790000000000007,1.0739467788489334,1.1152330518774989,5.96,2.4592136954725996,0.9806605732872102,4.2,1.0599339602069555,4.692322106377609,19.150000000000002,14.029467167358852,4.546400541840153,18.49012,14.282758971514433,0.01638609557424143,0.07810908369135361,1.1392429409041778
LOW,col_20260209_181623_20hz,560,660,1770657474.394,1770657479.3289,1770657476.8670237,0.0452715959515456,0.17870000000000003,0.34896899260536024,0.08697276346075247,0.39940000000000003,0.15607493328526525,0.01282648739912842,0.0798000000000001,1.0738376059255887,1.1752779926468462,5.84,2.246205689601912,1.0656732895216996,4.28,1.1662529742727346,6.231942466839693,25.770000000000003,12.733870935422583,5.547425036901846,20.216430000000003,12.982954723413156,0.01573817141764497,0.07810908369135361,1.1398534758906516
LOW,col_20260209_181623_20hz,580,680,1770657475.394,1770657480.3289,1770657477.864004,0.043027825543478254,0.17870000000000003,0.33767956571282187,0.06669393779797382,0.3085,0.18258571220114678,0.013861375508945712,0.0798000000000001,1.0737764719437655,1.2682081020084992,6.18,1.9825798848974534,1.1534718722188242,5.34,1.2732768748390901,8.21093202687734,41.53,11.154118297740974,5.748037377549361,20.535271,11.40027595174101,0.0159573105267962,0.07810908369135361,1.1403336981340155
LOW,col_20260209_181623_20hz,600,700,1770657476.3872,1770657481.3324,1770657478.8626318,0.038049788225429065,0.1597,0.3298976429136771,0.049945404192978556,0.22410000000000002,0.19417340961109994,0.014146431917625024,0.0798000000000001,1.072685284694444,1.4667445960357242,6.9399999999999995,1.727319020910729,1.2689093742265443,5.75,1.4198239327465922,10.691754606237462,42.69,10.844079582887614,5.56574545638251,21.278771,11.072198650217057,0.015393942621308518,0.07810908369135361,1.1389422671057563
LOW,col_20260209_181623_20hz,620,720,1770657477.4076,1770657482.3478,1770657479.8611221,0.03910191422424227,0.16650000000000004,0.33215758729855926,0.06134807491682196,0.29150000000000004,0.18747377789973724,0.014674498287846172,0.07540000000000013,1.0700106303210264,1.5044158301480346,6.42,1.5190157997861642,1.2383523690775577,5.75,1.4440972958911045,10.64449230165535,39.03,11.41914296258699,5.912326705574919,21.278771,11.60989249835645,0.015719636913191296,0.06984550050543792,1.1359567901993455
LOW,col_20260209_181623_20hz,640,740,1770657478.3799,1770657483.3538,1770657480.8611844,0.042577107417014606,0.18460000000000004,0.34124856160869016,0.08479108426597692,0.3793,0.16489388375558384,0.014906915039672033,0.07590000000000008,1.067082128329399,1.480899304476844,6.11,1.5550604489858264,1.1395108555867293,5.75,1.4396905917592155,8.809809724960012,33.58,12.435703478291849,6.111913060869102,21.278771,12.61497522940705,0.016224231324361196,0.08023893469156618,1.1323889977830057
LOW,col_20260209_181623_20hz,660,760,1770657479.3789,1770657485.5316,1770657481.877752,0.043270360248095927,0.1773,0.3508961379097809,0.10916403627568924,0.45210000000000006,0.14042301235908594,0.014551753296424453,0.08979999999999988,1.0629256134838412,1.3809366965940184,5.68,1.703347879911793,1.0908791821278834,5.75,1.3941359331141279,6.557880907732314,27.48,13.555821553856482,5.396334478236705,21.278771,13.733363378759275,0.0175461411247928,0.08892158649252413,1.1281212620104277
LOW,col_20260209_181623_20hz,680,780,1770657480.3789,1770657485.784,1770657483.0209122,0.04474610713793994,0.19340000000000002,0.35499534785684167,0.1193992573301861,0.4927,0.12070304428638079,0.014118126327526603,0.07450000000000001,1.0572972641126053,1.2541486993175888,5.45,1.8315512550840614,1.157951376353947,5.32,1.480118576330964,5.211301659854283,23.490000000000002,13.658360626370943,4.735560654088485,19.14565,13.859873135547454,0.01690232641565033,0.08475409506611498,1.1218147915765775
LOW,col_20260209_181623_20hz,700,800,1770657481.3824,1770657486.784,1770657484.111372,0.04985484834998498,0.20240000000000002,0.35208358269024703,0.11157441496597684,0.42799999999999994,0.12325579377862933,0.013287030367994185,0.07450000000000001,1.0536157839554228,1.280267077605294,5.45,1.8597351962040187,1.2519128523982812,5.36,1.5483504125358705,6.612396464217795,26.720000000000002,12.218813854053101,5.428009483996158,19.76542,12.45613743127692,0.01603609070087382,0.08475409506611498,1.1177034759273141
LOW,col_20260209_181623_20hz,720,820,1770657482.3978,1770657487.7794,1770657485.199078,0.051231052107096144,0.20240000000000002,0.3417319967459881,0.09170934898362326,0.3732,0.14111630203488185,0.011800002499999724,0.06420000000000003,1.0514952125901478,1.3477283517089045,6.26,1.7832260092315835,1.3246766058174348,5.36,1.6080935918036612,7.138261756898524,26.14,9.872754073712157,5.260504217302277,19.14247,10.16056555046145,0.01324268377541646,0.06310132376920619,1.114601610621481
LOW,col_20260209_181623_20hz,740,840,1770657483.4038,1770657488.7973,1770657486.2877233,0.04954498839438758,0.1977,0.33244759902877924,0.06654583186796902,0.3007,0.16174272564786338,0.011576057187142772,0.06420000000000003,1.0497538288570325,1.4727358045487995,6.87,1.6261491321523989,1.3981602197173255,5.36,1.620880007896945,8.116422416311265,36.16,8.45407771433407,4.541629951635129,18.04917,8.760308288208298,0.012310366313766323,0.06063623178905342,1.1129533757530006
LOW,col_20260209_181623_20hz,760,860,1770657485.5316,1770657489.7912,1770657487.3640351,0.047194087119044895,0.1728,0.32972397258919467,0.051659501004171535,0.2346,0.17006975392467646,0.011856331473099089,0.06420000000000003,1.049964943700503,1.658123864492638,8.2,1.6582270652718223,1.4114446499951745,5.36,1.6021048654816576,8.106020690819879,33.42,8.527695702826174,4.666361427850906,18.14897,8.833912906328147,0.011886527899112955,0.05884426470742077,1.1135834060814664
LOW,col_20260209_181623_20hz,780,880,1770657485.834,1770657490.7802,1770657488.3127851,0.04578149489695591,0.1855,0.33385886584004326,0.061299263095081324,0.2595,0.16168286922243805,0.012379108651272112,0.07890000000000019,1.0526097941307595,1.6954203490580149,7.61,1.8487601250567907,1.2798604416107249,5.36,1.4397857479500205,7.755063364666984,30.83,10.467921235851941,5.738806152949709,20.09147,10.726987876477535,0.01225923928861404,0.05389152483289905,1.1160602453272852
LOW,col_20260209_181623_20hz,800,900,1770657486.8294,1770657491.7802,1770657489.312025,0.042287701332656996,0.1709,0.34276457080626055,0.07876124044223783,0.3256,0.14029283160589495,0.013062867066612912,0.07890000000000019,1.0553328489154499,1.7053540951954815,8.44,2.3131988673695996,1.0894254265437355,4.1,1.2144966035358025,6.851201420918815,26.79,12.604325170353231,6.089111342900515,22.00627,12.872254256951537,0.012534873820539586,0.05342446829444003,1.1184350904723974
LOW,col_20260209_181623_20hz,820,920,1770657487.8294,1770657492.7976,1770657490.315665,0.039618898268376924,0.1699,0.34978101435040754,0.09655337824747512,0.3936,0.1181491070639131,0.015084236274999153,0.07890000000000019,1.059803352797112,1.4930783603012938,7.26,2.75060811458121,1.0235302438130494,3.79,1.1074177170336403,5.234197019601001,26.369999999999997,14.280425693935037,5.014593894756459,21.84627,14.58501788702328,0.01385102166673379,0.0656655128369732,1.1222696271841273
LOW,col_20260209_181623_20hz,840,940,1770657488.8473,1770657493.7964,1770657491.3164399,0.03742529961135915,0.16209999999999997,0.3496516959775828,0.1056037776739071,0.4314,0.1057303036030825,0.014770349318821145,0.07890000000000019,1.0642615000553202,1.2762892462134123,6.96,3.138796584680186,1.0381413969204774,4.05,1.103387511257944,4.3344050848991955,17.99,14.807003680691107,4.17162338576988,17.24987,15.176193814257449,0.013236173835700738,0.06338520040199813,1.1252056461376294
LOW,col_20260209_181623_20hz,860,960,1770657489.8412,1770657494.8051,1770657492.3177402,0.03727575688031029,0.1699,0.3437699232044595,0.10234851312549685,0.39890000000000003,0.11743419306147591,0.015097318271799142,0.07590000000000008,1.0692975841644832,1.032403777598668,6.039999999999999,3.299478746711365,1.1660227098989109,4.65,1.2105222013660055,5.418369395860714,25.09,13.949983476692726,4.857210799759981,19.99765,14.38589473094788,0.013717264081791436,0.06670009585522685,1.1293209788629626
LOW,col_20260209_181623_20hz,880,980,1770657490.8302,1770657495.7962,1770657493.320625,0.03753618162519997,0.1582,0.33449974992516807,0.08888265637344554,0.3674,0.14409324064646473,0.013984952305960861,0.06810000000000005,1.0737440771897184,1.0569337916823363,6.909999999999999,3.335487070878854,1.2946576226941238,4.65,1.3213402287072018,7.066262579327207,28.049999999999997,12.143129415434887,5.605527890385619,21.381040000000002,12.662029949154915,0.014299719146243414,0.07136255390824942,1.133833889068412
LOW,col_20260209_181623_20hz,900,1000,1770657491.8476,1770657496.7962,1770657494.323825,0.03524529204021439,0.1392,0.3263418485269703,0.0631912679410692,0.3127,0.16351942453421245,0.013330764569221082,0.061000000000000165,1.0773284799911307,1.1090178357447638,6.02,3.103701338724459,1.4198351876186195,4.65,1.4512243107114764,10.463609061408974,42.12,11.33099064512896,5.266294048155734,19.59774,11.837664681753449,0.013683693082543311,0.07136255390824942,1.1374859375394493
LOW,col_20260209_181623_20hz,920,1020,1770657492.8476,1770657497.7953,1770657495.3233652,0.0358347643915793,0.16310000000000002,0.3269885023972555,0.04829277315499701,0.2358,0.16978203467976227,0.013170616196670527,0.061000000000000165,1.0782434417607185,1.2816254484052665,7.380000000000001,2.737451552082703,1.42710624692067,4.65,1.4748945725034044,11.561752592059735,41.03,11.711524751286657,5.478166246578184,21.15624,12.117292375823281,0.013770353630588062,0.07136255390824942,1.139454404397122
LOW,col_20260209_181623_20hz,940,1040,1770657493.8464,1770657498.781,1770657496.32094,0.03981115515781977,0.1768,0.3350287705556047,0.06753182197305208,0.32,0.16123500829534507,0.012853054539680442,0.0686,1.0791595442287485,1.3579233262596235,7.44,2.3217230670344815,1.3517378592019977,4.65,1.4223536831604158,9.878881990893504,36.2,12.311346352044524,5.712186400281191,21.15624,12.608834381816148,0.014018052949233232,0.08512417977619635,1.1414141785083975
LOW,col_20260209_181623_20hz,960,1060,1770657494.8551,1770657499.7843,1770657497.3173203,0.04259210982095159,0.17170000000000002,0.3441368781458913,0.08924738236497472,0.355,0.1404672670055198,0.012699920117859006,0.06640000000000001,1.0772478637249647,1.4199636051674,7.44,1.9485687054861578,1.2562041991650879,4.640000000000001,1.3920951835273334,7.275705889465296,29.349999999999998,13.21843353049067,5.540373245981029,21.15624,13.433606744101748,0.015370548698619849,0.08512417977619635,1.1395719388875807
LOW,col_20260209_181623_20hz,980,1080,1770657495.8462,1770657500.8857,1770657498.318675,0.041803237613849964,0.16649999999999998,0.3520755357874216,0.0971870624311693,0.3689,0.11150550659048189,0.012607791678164731,0.06640000000000001,1.0751569249649096,1.3167984318034405,7.140000000000001,1.5745618438156057,1.2277808273466402,5.0,1.426773983502643,4.937948532538589,25.57,13.997609831681979,4.6169030359294085,19.71967,14.157963940307413,0.015369556520088505,0.08512417977619635,1.1368170803607764
LOW,col_20260209_181623_20hz,1000,1100,1770657496.8453,1770657501.8577,1770657499.3362951,0.04652774091872504,0.2044,0.3537283699394212,0.09473671230837599,0.3962,0.09479172484979899,0.012982450115444303,0.05559999999999987,1.0720956078167656,1.2889394865547412,6.69,1.377167382709887,1.2508927851738534,5.21,1.4698326435346305,5.501221515263678,24.72,13.13075009281648,5.052741070723478,20.41799,13.284334419401523,0.016090876849330856,0.08512417977619635,1.1329158058302478
LOW,col_20260209_181623_20hz,1020,1120,1770657497.8453,1770657502.8077,1770657500.339055,0.052493231144596156,0.2071,0.35185971266969457,0.0813285255245661,0.3325,0.09721383954972666,0.014223791477661635,0.057600000000000096,1.0678607338974497,1.3298025830926936,6.69,1.364264270586898,1.4055442895903354,5.41,1.5957239736245115,6.2409544943061395,25.950000000000003,10.923403224270356,5.210724514436017,20.474268000000002,11.123319039550076,0.015651667472034628,0.08512417977619635,1.128531051854578
LOW,col_20260209_181623_20hz,1040,1140,1770657498.831,1770657503.7818,1770657501.339795,0.05307697523408809,0.2051,0.34215190398418066,0.0654897763013434,0.2869,0.11444916076581775,0.013754093027168304,0.057600000000000096,1.0637539223429449,1.286816086315368,6.1899999999999995,1.2877639535256453,1.4792842864033944,5.41,1.6658445305610006,6.521817595578705,28.43,8.637014009482675,4.650978984889142,19.414768,8.889957726559766,0.014335771226064886,0.06428677309806496,1.1232715357828666
LOW,col_20260209_181623_20hz,1060,1160,1770657499.8343,1770657504.8099,1770657502.342435,0.05396795800287426,0.2051,0.33325191087224093,0.05077651264118086,0.239,0.12924967466109924,0.013598658022025555,0.057600000000000096,1.0606971743150824,1.2536175014732365,5.140000000000001,1.2541172194017591,1.4800299828044028,5.41,1.6408720242602712,8.074605067122478,33.019999999999996,8.145836789428081,4.326952325389023,16.267468,8.403566632994748,0.014160745616157367,0.06465320894761839,1.1193037166470947
LOW,col_20260209_181623_20hz,1080,1180,1770657500.9357,1770657505.7815,1770657503.3410647,0.054636175735495986,0.20779999999999998,0.335083288899939,0.04710983077872388,0.2134,0.13352467936677473,0.013901547971359157,0.0676000000000001,1.056149493395703,1.359825930036635,7.78,1.3599911764419652,1.4047415242670092,5.41,1.5527011946926554,8.38240645638232,35.21,9.129877436198145,5.072664612697816,20.616568,9.360294723003422,0.013912438464603242,0.06595976783982538,1.1160472225224163
LOW,col_20260209_181623_20hz,1100,1200,1770657501.8857,1770657506.7815,1770657504.3205047,0.05329668893092703,0.20779999999999998,0.3431077007296689,0.056417300679844656,0.25730000000000003,0.12672334670454374,0.012707059297886349,0.06489999999999996,1.052214731126684,1.317440317433773,7.78,1.3188013497111686,1.233089497968416,5.41,1.4020695417845723,7.674880731320846,28.259999999999998,10.905461934278621,5.820148849776638,20.621568,11.074032224717774,0.013531803212936648,0.06892115800321585,1.1139737614953056
