fan_state,collection_id,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_std,accel_x_g_range,accel_x_g_rms,accel_y_g_std,accel_y_g_range,accel_y_g_rms,accel_z_g_std,accel_z_g_range,accel_z_g_rms,gyro_x_dps_std,gyro_x_dps_range,gyro_x_dps_rms,gyro_y_dps_std,gyro_y_dps_range,gyro_y_dps_rms,gyro_z_dps_std,gyro_z_dps_range,gyro_z_dps_rms,vibration_dps_std,vibration_dps_range,vibration_dps_rms,accel_mag_g_std,accel_mag_g_range,accel_mag_g_rms
LOW_ROT_ON,col_20260215_015243_20hz,220,320,1771332119.4942,1771332126.4926,1771332122.370729,0.07609860231962214,0.2764,0.3033162796488181,0.11932039672662843,0.4258,0.14631782632338414,0.030383870457859705,0.13419999999999987,1.0797235920364063,1.9189428235359176,8.95,2.7243208327948456,1.8970730507811235,6.59,1.9382089670621172,9.849628100085809,34.55,14.044975080077572,7.3784000180539495,23.79432,14.43744593178215,0.022153055436545874,0.11705114763384894,1.131022858743359
LOW_ROT_ON,col_20260215_015243_20hz,240,340,1771332120.592,1771332127.1875,1771332123.7615523,0.0826886491363839,0.3157,0.3099802900185752,0.1339228892908154,0.4654,0.13648434855323155,0.02770330989250201,0.12399999999999989,1.0792446190275864,1.9404705898312398,8.89,2.7215868532898226,2.030924823817957,9.46,2.0965877038654974,8.77001030501105,29.27,14.40330278095965,7.281675707362934,24.334244,14.8073558731693,0.02115816597945318,0.10792398499070899,1.1311430967388698
LOW_ROT_ON,col_20260215_015243_20hz,260,360,1771332121.4367,1771332127.9002,1771332125.0797606,0.09132538080402401,0.3308,0.28920878634647323,0.12090157668119966,0.4646,0.12549277748141524,0.028903921948413847,0.12570000000000014,1.0866484778436862,1.956500406337806,8.89,2.5145635804250404,2.4017659731955567,9.89,2.4871519857057387,8.506642563902634,28.8,14.085994214112116,7.287637699371678,24.334244,14.523227218434249,0.021916575596200628,0.10792398499070899,1.1314570578241137
LOW_ROT_ON,col_20260215_015243_20hz,280,380,1771332122.4405,1771332128.5925,1771332126.3548303,0.09295562121786934,0.3296,0.2930135327932824,0.08542427918923284,0.43820000000000003,0.12143964220961785,0.02842615654639227,0.12040000000000006,1.0874036120043007,1.7884571535264688,8.36,2.2080183423151176,2.9078280485613313,11.17,2.9365626163935277,11.30823894335453,41.92,13.425198843965031,7.078334877405013,24.334244,13.918859583659371,0.022165788087225954,0.10792398499070899,1.1327184700974908
LOW_ROT_ON,col_20260215_015243_20hz,300,400,1771332124.6365,1771332129.3271,1771332127.3531199,0.09339017708517314,0.3296,0.2845311283497818,0.059451802865850924,0.2741,0.12578119573290755,0.026594959973649145,0.11790000000000012,1.0894766500480861,1.5364481898196243,6.92,1.695258682325503,3.13202531758605,11.46,3.1923945558154307,12.741148314025702,50.17,12.797140227410186,7.0601696267763145,24.361344000000003,13.297823134580911,0.020332702030884213,0.09654571783385935,1.1330217311243418
LOW_ROT_ON,col_20260215_015243_20hz,320,420,1771332126.5426,1771332130.0012,1771332128.2856307,0.09648658834781132,0.3296,0.288075869694079,0.06247416486036448,0.2751,0.12421861575464445,0.0268020546040784,0.13280000000000003,1.0898666085810684,1.5612548638835366,7.29,1.639212310837129,3.1306262696144365,11.46,3.1760783995361326,10.20380449195299,43.59,11.925078909592171,6.429662514458362,24.361344000000003,12.44917860171085,0.019665442057509783,0.09015134908641453,1.134119568520004
LOW_ROT_ON,col_20260215_015243_20hz,340,440,1771332127.2173,1771332130.6569,1771332128.9729102,0.08850745484985996,0.3291,0.2953780479317988,0.06668183938674757,0.2815,0.1109979522333633,0.025871064608941015,0.13280000000000003,1.0882115718921574,1.692889766050938,7.48,1.7357182951158863,3.0642863361637733,11.46,3.193298138289001,8.58083514816594,31.169999999999998,13.56057270177038,6.617532844744492,22.788870000000003,14.03919728701043,0.021541864731588384,0.09015134908641453,1.1330371405209982
LOW_ROT_ON,col_20260215_015243_20hz,360,460,1771332127.9502,1771332131.413,1771332129.6747732,0.07612179800162368,0.2815,0.29773254222540063,0.08417315778203881,0.383,0.10118438565312338,0.022317795590066695,0.10450000000000004,1.0860893257923125,1.8790468301774705,8.42,1.8790532190441014,2.798771487635245,11.46,2.9964775987816092,6.175938480101627,24.91,14.588467191586648,5.596335901623506,22.51164,15.011099777059542,0.02145760017394011,0.08872802700033966,1.1306957902990529
LOW_ROT_ON,col_20260215_015243_20hz,380,480,1771332128.616,1771332132.3847,1771332130.401947,0.07730052393095405,0.2575,0.3029093352803772,0.08479767102344261,0.3757,0.08736337504927336,0.022787150853057523,0.1079000000000001,1.0859730995747547,1.9384549104892792,8.120000000000001,1.94412705346127,2.2213225249837087,7.87,2.7335983611350074,5.346216217101586,19.75,15.406912993847925,4.991025648313417,18.85995,15.767856641654882,0.022081287814664775,0.09242466088984469,1.1308067906145594
LOW_ROT_ON,col_20260215_015243_20hz,400,500,1771332129.3771,1771332133.5229,1771332131.2208717,0.07576923489121426,0.2575,0.30812329869712873,0.08046940071232046,0.36970000000000003,0.0842169763171298,0.025024958421543883,0.11519999999999997,1.082773225934221,2.060833508559097,9.14,2.0611392480858735,2.176114886673036,7.369999999999999,2.587561786701914,5.46011581836869,24.459999999999997,14.54430283650612,4.969813286614917,21.58588,14.915783337448623,0.023396835890368,0.09434981985815805,1.1289066945943762
LOW_ROT_ON,col_20260215_015243_20hz,420,520,1771332130.0252,1771332135.6973,1771332132.1505811,0.07845508330248589,0.2683,0.3003748371618368,0.08588449627261022,0.3718,0.1075097930423085,0.027446691221347616,0.12349999999999994,1.083326744477399,2.087180804338714,9.14,2.0896863400998726,2.3078259986402787,7.83,2.6036608842166826,7.119748042592518,27.68,12.497287665729713,5.616006069701745,21.11016,12.935536209775766,0.022933285810691914,0.10109640279650578,1.1293273368248906
LOW_ROT_ON,col_20260215_015243_20hz,440,540,1771332130.6631,1771332136.2821,1771332133.2801046,0.07786184726167239,0.2683,0.3035759386051536,0.07859050578791309,0.3691,0.1283694574266013,0.02811276000324408,0.12349999999999994,1.0815004463706892,2.2420898376291705,10.99,2.2961681123123365,2.2823319018056947,7.83,2.416928008857525,8.545002335283472,37.36,10.513278033039933,5.154104702482153,19.72476,11.029187718558788,0.02151719227183503,0.10109640279650578,1.1306105799964903
LOW_ROT_ON,col_20260215_015243_20hz,460,560,1771332131.463,1771332136.996,1771332134.392625,0.07458456419394029,0.2683,0.3214018102002539,0.06766064808291448,0.30369999999999997,0.1441648636110755,0.028041647223371158,0.12349999999999994,1.0744549845852083,2.118674064125957,10.09,2.4280883427091364,2.2600152654351695,7.949999999999999,2.2698436069474037,9.316465690378513,37.36,9.569215432834605,4.874908805333461,19.72476,10.130042597062117,0.021650679866737497,0.10109640279650578,1.1307237263805867
LOW_ROT_ON,col_20260215_015243_20hz,480,580,1771332132.4347,1771332137.6754,1771332135.4835212,0.07531908148669897,0.2642,0.3163393914769389,0.05795157891723055,0.2439,0.15018059428567992,0.027869291056645124,0.12349999999999994,1.072866034227946,2.064331281553424,10.09,2.540401543063616,1.985489954645956,7.51,2.004334303453393,8.874533170820873,41.269999999999996,9.4804833210127,4.982242493237328,20.775460000000002,10.017511279751323,0.021097596223633292,0.08778556859773734,1.1285682739205458
LOW_ROT_ON,col_20260215_015243_20hz,500,600,1771332133.548,1771332138.4895,1771332136.496063,0.07452213450378352,0.2642,0.3256777669722022,0.06107798045122317,0.2527,0.14567467590490807,0.026421357951475537,0.12349999999999994,1.0715637828892874,1.9168146780531496,9.93,2.6290034233526587,1.4670275253041438,6.71,1.6461713155075932,6.612618011045247,35.0,9.698603198399242,4.826065241536267,20.775460000000002,10.182551394440836,0.020571718601461633,0.09458109915647639,1.129396325432308
LOW_ROT_ON,col_20260215_015243_20hz,520,620,1771332135.7153,1771332139.4235,1771332137.4182572,0.05757822417372735,0.228,0.34050445386220723,0.08280129184378708,0.42989999999999995,0.13146527564341848,0.022352991835546305,0.10040000000000004,1.0698995316383684,1.8955785818583202,9.36,2.939919386649913,1.2188782178708422,5.6899999999999995,1.4821669946399425,5.581810132922831,30.6,11.239761474337433,5.059253141467996,23.106920000000002,11.712051189802024,0.020267213867259,0.09458109915647639,1.130447437787357
LOW_ROT_ON,col_20260215_015243_20hz,540,640,1771332136.295,1771332140.3912,1771332138.2138,0.06281205374766853,0.24680000000000002,0.3349933921736368,0.10058085998836955,0.4365,0.11546266149712642,0.022268867483552,0.10040000000000004,1.0712604824691332,1.8824638402901661,8.47,2.9055751582087836,1.3609572917619421,5.96,1.597478325361568,5.0349364196581465,20.310000000000002,12.572688853224674,4.87178879091281,20.05958,13.002569343409132,0.021260074338553335,0.09458109915647639,1.128340028670436
LOW_ROT_ON,col_20260215_015243_20hz,560,660,1771332137.038,1771332141.4101,1771332139.0792305,0.07032614176819314,0.2842,0.3280976516221961,0.10950967206142112,0.4395,0.10953028759206285,0.023003459652843516,0.10040000000000004,1.0753080781803883,1.8630465802013647,8.47,2.88959166665465,1.9421289632771557,8.65,1.9636168159801444,5.081301348080037,23.26,13.038945087697854,4.870615271818525,21.370430000000002,13.498875962721193,0.02303478633634633,0.11341860580149032,1.1295717843058934
LOW_ROT_ON,col_20260215_015243_20hz,580,680,1771332137.6955,1771332142.4289,1771332139.9884458,0.09009527785072867,0.32220000000000004,0.30873528677493284,0.09950625258746307,0.4285,0.10931753747683853,0.02458290593074789,0.11770000000000014,1.0803237298143553,1.8695625450890911,7.870000000000001,2.73533818750077,2.3792742254729697,10.07,2.381797220587848,5.685697086549721,29.86,11.537447204646268,4.946738596654943,22.7204,12.09412101916526,0.023242334891794315,0.11341860580149032,1.1288787191279672
LOW_ROT_ON,col_20260215_015243_20hz,600,700,1771332138.5251,1771332143.4446,1771332140.9607558,0.09153316379870194,0.3198,0.29741077771324964,0.0773750353796365,0.3802,0.11292457039989127,0.02360762936001834,0.11060000000000003,1.0832512747280754,1.8508023422289048,7.870000000000001,2.534337980617423,2.8517813310280298,11.64,2.861186467184549,10.070679021793913,50.44,11.799941355786476,5.756479753082239,22.9124,12.403547975720334,0.022259393233987918,0.10089979118390469,1.1289988722315005
LOW_ROT_ON,col_20260215_015243_20hz,620,720,1771332139.4735,1771332144.4166,1771332141.975656,0.09133733310645763,0.3198,0.28949532483271645,0.06410262767625054,0.2989,0.11233114839615947,0.02471174368594819,0.11060000000000003,1.0823641369705483,1.8432557174738398,9.620000000000001,2.162370921003147,2.93306950991619,11.64,2.956002875506044,12.652723066201993,48.25,12.659047397020046,6.075359534800661,22.9124,13.178214188276158,0.023085418527883636,0.10571738576707568,1.1260275107651676
LOW_ROT_ON,col_20260215_015243_20hz,640,740,1771332140.4412,1771332145.4443,1771332142.9948988,0.091299320457493,0.3198,0.2884102772093949,0.0850739376953953,0.3926,0.11194134580216553,0.024774361021023324,0.11060000000000003,1.0819896669562052,1.9338034957047727,9.93,2.0401852857032376,2.901236252013958,11.64,2.928150781636765,12.517152920692467,42.45,13.965221516324043,6.726010970337275,22.9124,14.414018777534771,0.02296819507171289,0.10571738576707568,1.1253501643044266
LOW_ROT_ON,col_20260215_015243_20hz,660,760,1771332141.4601,1771332146.4011,1771332143.990494,0.09152597589755601,0.31810000000000005,0.2911065279240574,0.08841668246999544,0.3386,0.0955141816695301,0.024160026572833074,0.10990000000000011,1.081623862625081,1.9256265967211816,9.07,1.9269387639465867,2.793449093862282,11.64,2.823318968873336,9.696731681860644,34.36,14.595421919218369,6.755250348357713,22.9124,14.990352303051852,0.021361678105258186,0.10169874810596835,1.1241779884431113
LOW_ROT_ON,col_20260215_015243_20hz,680,780,1771332142.4789,1771332147.4258,1771332144.9960663,0.07807879727557283,0.2905,0.30244801371475394,0.09115071415518367,0.39039999999999997,0.09117733216101467,0.022477901392256347,0.10230000000000006,1.0788411915105949,2.0594510336495016,9.07,2.069023924462934,2.681988359407997,11.64,2.7581769341360243,6.768146440496098,26.98,15.215757884509072,6.095518692640028,22.814770000000003,15.601531995236494,0.021453738767567707,0.11521662624398044,1.1241380802196854
LOW_ROT_ON,col_20260215_015243_20hz,700,800,1771332143.4515,1771332148.4359,1771332145.99488,0.0749700902760561,0.2544,0.3097670508624182,0.09171013585749395,0.4517,0.10596887892206842,0.025312297880674524,0.13080000000000003,1.0760737496101278,2.1073620358163425,9.07,2.1208151734651466,2.2189930148605694,7.32,2.3691411946104015,6.133003003423363,28.59,15.06526913134976,5.450260921429817,20.85918,15.39717803313406,0.02219029793053267,0.11521662624398044,1.124775419228212
LOW_ROT_ON,col_20260215_015243_20hz,720,820,1771332144.4577,1771332149.4799,1771332146.975867,0.07671909683383922,0.2696,0.31344297742970734,0.0800797082599581,0.4426,0.1227680442949223,0.028072035533605336,0.13690000000000002,1.0756773614332504,2.13400424320103,9.07,2.137471637238726,2.174055038401742,7.32,2.285907915905625,7.122298558049922,29.68,13.160340383135992,6.072841768279212,21.98775,13.527336240197885,0.020778321117524555,0.11521662624398044,1.1271203479220842
LOW_ROT_ON,col_20260215_015243_20hz,740,840,1771332145.4852,1771332150.4289,1771332147.9553869,0.07792290427724059,0.2696,0.32088796347011833,0.06702531655277727,0.3154,0.131063666589944,0.03031020125304352,0.13690000000000002,1.0771165509822973,2.1911975629778344,10.01,2.2225170415544624,2.05453283254369,7.32,2.3200771538894993,7.795698179765555,37.51,10.280354711779161,5.00915592787014,18.90485,10.770702666297774,0.02071853180165528,0.11521662624398044,1.1315152823537118
LOW_ROT_ON,col_20260215_015243_20hz,760,860,1771332146.4511,1771332151.4446,1771332148.95388,0.07611009102609194,0.2696,0.3187577754345767,0.06151317201217964,0.2622,0.1373783057837008,0.03265072734258765,0.13860000000000006,1.0789961232553156,2.130550095632581,10.14,2.3764303061524865,1.933540441780311,7.85,2.1567915986483257,10.237511545292636,41.44,10.305934698027151,4.94976054947901,20.46635,10.794044615061075,0.02086769075430474,0.11014339926779915,1.1334513453607085
LOW_ROT_ON,col_20260215_015243_20hz,780,880,1771332147.4641,1771332152.6592,1771332149.9613361,0.07120358106162919,0.26639999999999997,0.3314992950218748,0.06151322218840433,0.3171,0.14099060607004993,0.03190830391919947,0.13860000000000006,1.0777514480157286,1.910300981520975,9.57,2.618163860418213,1.688113669158567,7.08,1.7569012493592233,10.437538347713986,38.93,10.97370065201343,5.353334237931515,20.46635,11.417682520338573,0.019790039754706244,0.0884785572217166,1.1363618777924573
LOW_ROT_ON,col_20260215_015243_20hz,800,900,1771332148.4525,1771332153.4268,1771332150.97327,0.07136002844029703,0.26639999999999997,0.32656310247791315,0.06651382235295157,0.32730000000000004,0.12345580828782418,0.02944893089740272,0.1281000000000001,1.0792148666970818,1.841460558904263,9.57,2.737005115084734,1.6028761648985863,7.08,1.6176328384401697,8.774837363165199,34.019999999999996,11.999325439373665,6.025012431975498,22.75445,12.413366503336272,0.020311349648863282,0.09044563904254321,1.1342792976158913
LOW_ROT_ON,col_20260215_015243_20hz,820,920,1771332149.5299,1771332154.4028,1771332151.984257,0.06930142137070494,0.23139999999999997,0.328088703859185,0.08396844985469246,0.36429999999999996,0.10556399528248256,0.025980930295122228,0.11940000000000017,1.0791817863084976,1.5788901513404914,8.34,2.8367109475588097,1.6641599051773843,7.16,1.6750734312262254,7.4953250089639205,30.36,13.96652301039883,6.126105075177385,22.45077,14.349788291121616,0.021822604396519847,0.09044563904254321,1.1328809657682488
LOW_ROT_ON,col_20260215_015243_20hz,840,940,1771332150.4789,1771332155.4802,1771332152.9894478,0.07584881258793706,0.2969,0.3186809217697225,0.09934290623391284,0.3972,0.10111377898189741,0.022751207967929957,0.10980000000000012,1.0775961990467489,1.5912699833780564,8.34,2.7210056964291716,1.7780350277764496,7.99,1.7781614099962915,5.441624517549884,20.73,14.888190387014802,5.2676303499464545,19.555529999999997,15.238890141631115,0.022547424016895464,0.09212509891292453,1.1282708426614596
LOW_ROT_ON,col_20260215_015243_20hz,860,960,1771332151.4946,1771332156.5666,1771332154.013635,0.08703831764803362,0.3298,0.31656935559210403,0.10198952054010255,0.42010000000000003,0.10574472658246369,0.021463562868265822,0.10399999999999987,1.0774268104609241,1.775042565686806,8.34,2.5043971330441983,2.124736557787812,10.02,2.1636302826499723,7.6366017730401525,30.21,13.575891941231705,6.217224574121848,24.41939,13.973475922303548,0.02161197983060754,0.09212509891292453,1.1279391100586946
LOW_ROT_ON,col_20260215_015243_20hz,880,980,1771332152.7092,1771332157.4784,1771332155.0161722,0.0945396427907362,0.36619999999999997,0.31533447527982095,0.08462907653992213,0.34450000000000003,0.11645772022498121,0.023153619393088406,0.11470000000000002,1.078295610813658,1.6928037807141145,7.33,2.0957795685615412,2.589607645957202,11.81,2.6361551547661226,9.662148156077922,45.16,12.477441765041423,6.455726314719805,24.41939,12.923934776970674,0.023040698876697026,0.10190313764682601,1.1294776032308034
LOW_ROT_ON,col_20260215_015243_20hz,900,1000,1771332153.4768,1771332158.8085,1771332156.030412,0.09666822588627556,0.36619999999999997,0.3109593713011396,0.06332084178214942,0.2674,0.13287226798696558,0.023498967296457934,0.11060000000000003,1.0819112273195062,1.830419449197369,8.84,1.9784175494571412,2.903339075960643,11.81,2.9078051860466854,11.615792723271195,48.19,11.906044137327898,6.104356688622199,23.839190000000002,12.414637526459602,0.025238475705151753,0.1100590481942112,1.1335266534140254
LOW_ROT_ON,col_20260215_015243_20hz,920,1020,1771332154.4401,1771332159.5701,1771332157.0807147,0.09388045979329246,0.36619999999999997,0.3084699714721029,0.07871090023624429,0.3396,0.13297083665225243,0.023218158647920373,0.11060000000000003,1.08314587914094,1.7872192478820275,8.84,1.8326658178729691,2.967800079183232,11.81,2.990002508360152,11.724345158259373,44.5,12.342819977622618,6.27706511409761,24.01789,12.831363552234501,0.024373071132848204,0.11470244101944616,1.1340370197661098
LOW_ROT_ON,col_20260215_015243_20hz,940,1040,1771332155.5302,1771332160.5392,1771332158.0854053,0.0894097101885472,0.36619999999999997,0.31935343899823593,0.09850651357143853,0.3667,0.12635178510808623,0.023967842518674887,0.11060000000000003,1.084319925344914,1.893399511460801,8.84,1.9207022153368802,2.9078237549755315,11.81,2.925389375792563,9.19185638269006,38.629999999999995,13.703315584193483,6.998631797530694,24.01789,14.14311519376191,0.023384857655488978,0.11470244101944616,1.1374098175679686
LOW_ROT_ON,col_20260215_015243_20hz,960,1060,1771332156.6166,1771332161.5665,1771332159.0856338,0.08337109975884929,0.3482,0.31598201926691966,0.11257439731573071,0.43100000000000005,0.11906118217118457,0.022858995494115658,0.1069,1.0852157777603493,1.9867294732801442,8.35,1.9909781515626934,2.628617619586386,11.81,2.744160527374446,7.405371161528636,30.65,14.296089675152432,6.422677922292149,22.85196,14.69259960452503,0.023674827343276698,0.11470244101944616,1.1365357389453268
LOW_ROT_ON,col_20260215_015243_20hz,980,1080,1771332157.5204,1771332162.4673,1771332160.096499,0.07913296289157888,0.27759999999999996,0.2932083310549003,0.11285736022076717,0.4444,0.11460918462322293,0.02090323745260527,0.0867,1.0870090037345597,2.070827494022619,8.35,2.0719867277567197,2.2764965429360964,7.45,2.480178017804367,7.035376790904663,24.919999999999998,14.115351324001823,6.6292943877593205,24.617214,14.480588462588736,0.02347632477379208,0.11181041474568088,1.1316779421725953
LOW_ROT_ON,col_20260215_015243_20hz,1000,1100,1771332158.8585,1771332163.4763,1771332161.0801227,0.08289282900227256,0.2744,0.2846088087182124,0.08515379155387034,0.4004,0.1192115741025174,0.023262175543142992,0.11620000000000008,1.0869819419383193,2.081263375932993,8.53,2.1117272551160577,2.2120558311218095,7.56,2.2449677057810873,8.091803299635997,28.369999999999997,13.078248200733919,7.149309495239517,24.617214,13.436509316108332,0.021291671017892002,0.11046003682590433,1.1299306684482904
LOW_ROT_ON,col_20260215_015243_20hz,1020,1120,1771332159.5946,1771332164.4678,1771332162.0250318,0.0876383335076609,0.2841,0.28168976126227946,0.07344133974812823,0.3323,0.13763546635951068,0.025993750229622505,0.11719999999999997,1.0877176373949262,2.257441195247398,10.11,2.354912100270411,2.2145565944450367,7.58,2.2274911896570995,8.014498260028509,31.700000000000003,10.410455129339928,6.234243889246456,23.080414,10.903433939239461,0.022134871559283092,0.10206283162931773,1.131999249955582
LOW_ROT_ON,col_20260215_015243_20hz,1040,1140,1771332160.5892,1771332165.4744,1771332163.0307932,0.08161772738811097,0.26949999999999996,0.26258262166411545,0.06184677149213207,0.3059,0.15361602325278442,0.025746379531887593,0.11719999999999997,1.089475260526828,2.352097395942609,11.649999999999999,2.5123092962451894,2.167935091279257,7.58,2.1682822694474075,7.9335509426737785,39.56,7.975938816214678,4.435893540160283,20.651714000000002,8.638799342015703,0.020861089396273222,0.08697983378598684,1.1311515632752314
LOW_ROT_ON,col_20260215_015243_20hz,1060,1160,1771332161.5745,1771332166.4876,1771332164.020806,0.0790086831683708,0.2744,0.26750592367272913,0.05962192764411429,0.2798,0.16049719748332059,0.02674110504448162,0.11719999999999997,1.0868280285767384,2.259664176376658,11.649999999999999,2.663014269582497,2.015221603199013,7.32,2.0456810601850917,8.725237970393701,36.629999999999995,9.62806117554308,5.674371519324413,23.339014,10.196867667118955,0.021650735070767757,0.09003707198070687,1.1307139042657963
LOW_ROT_ON,col_20260215_015243_20hz,1080,1180,1771332162.5173,1771332167.4482,1771332165.0053544,0.07870000235705206,0.2744,0.28419137618865215,0.07120567263919358,0.2798,0.15004419682213638,0.02689637170697937,0.11719999999999997,1.0836508373549112,2.190713516185994,11.649999999999999,2.8498177134687053,1.8232544391828585,7.32,1.8531457039315606,9.485108481720175,38.79,12.756696319972502,6.9670703820167486,24.30034,13.201855887679733,0.021889720752446214,0.09751275150093242,1.1302995782534824
