id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz
1908,1770065208.4781,27.6359,15.9466,0.26001,-0.0734863,-1.06226,3.9771,1.58779,-10.3817,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.478100Z,16,16.25
1909,1770065208.5281,27.5888,20.8244,0.296875,0.0065918,-1.08203,2.05344,-3.16031,-15.6107,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.528100Z,16,16.25
1910,1770065208.5781,27.6359,26.626,0.358398,0.0415039,-1.05542,1.51908,-1.20611,-23.9008,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.578099Z,16,16.25
1911,1770065208.6281,27.5418,24.6336,0.400146,-0.0852051,-1.0376,-3.29008,-0.244275,-21.0992,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.628099Z,16,16.25
1912,1770065208.6781,27.5888,15.9237,0.338867,-0.119873,-1.06934,1.08397,1.57252,-13.2672,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.678100Z,16,16.25
1913,1770065208.7281,27.5418,14.145,0.233887,-0.0876465,-1.08569,4.26718,1.38168,-8.49618,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.728100Z,16,16.25
1914,1770065208.7781,27.5418,20.3664,0.276123,0.0429688,-1.07495,4.60305,-0.717557,-15.0458,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.778100Z,16,16.25
1915,1770065208.8281,27.5888,28.9542,0.37915,0.0422363,-1.05542,2.51908,-0.946565,-25.4886,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.828099Z,16,16.25
1916,1770065208.8781,27.5888,26.4504,0.407471,-0.0803223,-1.05591,-2.15267,-0.931298,-23.3664,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.878099Z,16,16.25
1917,1770065208.9281,27.5418,15.1832,0.360596,-0.0786133,-1.09253,-0.312977,1.9542,-12.916,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.928100Z,16,16.25
1918,1770065208.9781,27.6359,12.3588,0.254395,-0.0227051,-1.07129,3.67939,1.72519,-6.9542,LOW,col_20260202_174439_20hz,2026-02-02T20:46:48.978100Z,16,16.25
1919,1770065209.0281,28.2476,21.8397,0.289307,0.0375977,-1.07153,5.40458,-1.56489,-14.8702,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.028100Z,16,16.25
1920,1770065209.0781,27.5418,30.4046,0.379883,0.0603027,-1.04053,3.05344,-1.93893,-25.4122,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.078099Z,16,16.25
1924,1770065209.5067,27.5888,11.0916,0.296875,-0.0249023,-1.10815,1.9313,2.78626,-6.37405,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.506700Z,16,16.25
1925,1770065209.5567,27.5418,10.7328,0.218262,0.0288086,-1.08325,3.05344,-0.137405,-7.54198,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.556699Z,16,16.25
1941,1770065209.578,27.5888,23.2748,0.387451,-0.0454102,-1.10889,-7.80153,-0.694656,-14.7786,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.578000Z,16,16.25
1926,1770065209.6067,27.5418,25.4198,0.301025,0.098877,-1.06616,5.9542,-1.27481,-18.1908,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.606699Z,16,16.25
1942,1770065209.628,27.5888,12.0458,0.311768,-0.0856934,-1.07959,-0.679389,3.0458,-8.32061,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.628000Z,16,16.25
1927,1770065209.6567,27.4476,23.3664,0.422607,0.0681152,-1.0376,1.69466,-0.473282,-21.1985,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.656699Z,16,16.25
1943,1770065209.678,27.5418,6.41985,0.249268,0.00683594,-1.11694,2.96947,2.05344,-1.39695,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.677999Z,16,16.25
1928,1770065209.7067,27.5418,14.626,0.361572,-0.0144043,-1.06543,-1.0,1.8626,-11.7634,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.706700Z,16,16.25
1944,1770065209.728,28.2476,13.1908,0.286377,0.0634766,-1.10229,2.29771,-1.79389,-9.09924,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.727999Z,16,16.25
1929,1770065209.7567,27.6359,11.7557,0.279297,-0.0454102,-1.10083,1.70229,3.1145,-6.93893,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.756700Z,16,16.25
1945,1770065209.778,27.5888,19.145,0.37793,0.0568848,-1.06665,-0.160305,-1.29008,-17.6947,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.778000Z,16,16.25
1930,1770065209.8067,27.5418,13.0611,0.208252,0.0134277,-1.06689,3.25191,-0.687023,-9.12214,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.806699Z,16,16.25
1946,1770065209.828,28.2476,19.9084,0.358398,-0.0251465,-1.10034,-5.67176,0.442748,-13.7939,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.828000Z,16,16.25
1931,1770065209.8567,27.5888,24.5496,0.321289,0.135742,-1.05298,3.72519,-2.44275,-18.3817,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.856699Z,16,16.25
1947,1770065209.878,27.6359,9.94656,0.278809,-0.0629883,-1.07544,-0.435115,2.70992,-6.80153,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.878000Z,16,16.25
1932,1770065209.9067,27.6359,22.7023,0.390137,0.0854492,-1.03564,1.53435,0.0229008,-21.145,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.906699Z,16,16.25
1948,1770065209.928,27.5888,6.29771,0.223877,0.0195312,-1.09814,3.32061,1.09924,-1.87786,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.927999Z,16,16.25
1933,1770065209.9567,27.5418,16.0076,0.359131,0.00952148,-1.07471,0.78626,2.98473,-12.2366,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.956700Z,16,16.25
1949,1770065209.978,28.2476,12.2672,0.272705,0.0754395,-1.08569,1.01527,-2.0229,-9.22901,LOW,col_20260202_174439_20hz,2026-02-02T20:46:49.977999Z,16,16.25
1934,1770065210.0067,27.6359,12.9771,0.296387,-0.0922852,-1.08618,2.73282,3.42748,-6.81679,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.006700Z,16,16.25
1950,1770065210.028,27.5418,20.916,0.395752,0.0505371,-1.05298,2.23664,-0.80916,-17.8702,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.028000Z,16,16.25
1935,1770065210.0567,28.2476,11.4809,0.209961,0.0422363,-1.08496,4.61069,0.0534351,-6.81679,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.056699Z,16,16.25
1951,1770065210.078,27.6359,15.7252,0.3396,-0.019043,-1.08496,-2.91603,1.93893,-10.8702,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.078000Z,16,16.25
1936,1770065210.1067,27.5418,23.6641,0.294678,0.142578,-1.05933,4.38931,-2.35878,-16.916,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.106699Z,16,16.25
1952,1770065210.128,27.5418,7.9313,0.27124,-0.0534668,-1.10522,-1.38168,3.70229,-2.84733,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.128000Z,16,16.25
1937,1770065210.1567,27.5418,22.4427,0.399658,0.072998,-1.05444,1.0458,-0.10687,-21.2901,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.156699Z,16,16.25
1953,1770065210.178,27.6359,2.83206,0.219238,0.0124512,-1.11572,1.87786,0.671756,0.282443,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.177999Z,16,16.25
1938,1770065210.2067,27.5418,16.5878,0.338379,0.0078125,-1.07031,1.07634,3.27481,-12.2366,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.206700Z,16,16.25
1954,1770065210.228,27.4476,12.1985,0.291748,0.0778809,-1.09058,0.541985,-2.71756,-8.93893,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.227999Z,16,16.25
1939,1770065210.2567,28.2476,9.33588,0.281738,-0.0351562,-1.08276,2.17557,3.27481,-3.8855,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.256700Z,16,16.25
1955,1770065210.278,27.6359,15.855,0.401611,0.0202637,-1.04907,-0.0839695,-0.282443,-15.4885,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.278000Z,16,16.25
1940,1770065210.3067,28.2476,8.42748,0.215088,0.0559082,-1.07227,3.03817,-1.07634,-4.31298,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.306699Z,16,16.25
1956,1770065210.328,27.5418,11.9237,0.337646,-0.00317383,-1.08887,-2.03053,3.41221,-6.48092,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.328000Z,16,16.25
1957,1770065210.378,28.2476,6.50382,0.285156,-0.0493164,-1.11011,-1.41985,3.32061,1.76336,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.378000Z,16,16.25
1958,1770065210.428,28.2476,1.53435,0.19165,0.0146484,-1.10229,-0.129771,-0.633588,0.770992,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.427999Z,16,16.25
1959,1770065210.478,27.5418,13.1374,0.276855,0.097168,-1.10352,-0.221374,-2.51145,-10.4046,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.477999Z,16,16.25
1961,1770065210.7878,27.6359,4.64122,0.270752,0.125244,-1.10474,0.641221,-2.0229,-1.9771,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.787800Z,16,16.25
1962,1770065210.8378,27.5888,11.9237,0.37915,0.105469,-1.06274,-0.656489,-1.00763,-10.2595,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.837800Z,16,16.25
1963,1770065210.8878,27.5418,12.1908,0.344727,-0.00195312,-1.08081,-5.27481,1.73282,-5.18321,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.887799Z,16,16.25
1964,1770065210.9378,27.6829,10.7481,0.252197,-0.00854492,-1.09814,-4.8626,2.9313,2.9542,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.937799Z,16,16.25
1965,1770065210.9878,28.2476,5.80153,0.195557,0.0480957,-1.11694,-0.78626,0.549618,4.46565,LOW,col_20260202_174439_20hz,2026-02-02T20:46:50.987799Z,16,16.25
1966,1770065211.0378,27.5888,8.12977,0.269043,0.123535,-1.11572,-2.35878,-2.00763,-3.76336,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.037800Z,16,16.25
1967,1770065211.0878,27.6359,12.4656,0.380859,0.0895996,-1.05103,-1.10687,-1.22901,-10.1298,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.087800Z,16,16.25
1968,1770065211.1378,27.5418,8.60305,0.347656,0.0163574,-1.07715,-3.00763,2.08397,-3.51145,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.137799Z,16,16.25
1969,1770065211.1878,28.2476,13.7328,0.224854,-0.0236816,-1.14404,-5.51145,3.27481,4.94656,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.187799Z,16,16.25
1970,1770065211.2378,27.5418,6.59542,0.217529,0.0852051,-1.13525,0.557252,1.12977,4.9084,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.237799Z,16,16.25
1971,1770065211.2878,27.5418,5.64122,0.269043,0.134277,-1.09888,0.267176,-2.77099,-2.60305,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.287800Z,16,16.25
1972,1770065211.3378,27.5888,11.8015,0.379395,0.0874023,-1.0564,-4.49618,-1.59542,-5.70992,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.337800Z,16,16.25
1973,1770065211.3878,28.2476,8.25191,0.30957,0.0292969,-1.07861,-4.79389,2.93893,-0.519084,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.387799Z,16,16.25
1974,1770065211.4378,27.5418,13.8321,0.200195,0.0341797,-1.11743,-5.23664,3.0229,5.57252,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.437799Z,16,16.25
1960,1770065211.528,27.5418,17.1069,0.387695,0.0402832,-1.05322,0.877863,-0.549618,-15.6794,LOW,col_20260202_174439_20hz,2026-02-02T20:46:51.528000Z,16,16.25
1981,1770065212.0211,27.6359,12.9542,0.178955,0.0749512,-1.09814,1.58779,3.69466,7.67176,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.021100Z,16,16.25
1982,1770065212.0711,27.5888,7.44275,0.178223,0.119141,-1.08691,3.51908,-0.122137,3.80153,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.071099Z,16,16.25
1983,1770065212.1211,27.4476,8.14504,0.314453,0.185547,-1.04688,2.85496,-2.0,-3.29008,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.121099Z,16,16.25
1984,1770065212.1711,27.5418,4.0687,0.377686,0.134033,-1.01562,-1.46565,-0.977099,-1.62595,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.171099Z,16,16.25
1985,1770065212.2211,28.2476,8.85496,0.317383,0.0830078,-1.08008,-1.87023,3.60305,3.38168,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.221100Z,16,16.25
1986,1770065212.2711,28.2476,12.7481,0.201416,0.0805664,-1.09839,0.465649,3.54198,8.74046,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.271100Z,16,16.25
1987,1770065212.3211,27.5418,7.36641,0.192627,0.157227,-1.09326,2.25191,-1.17557,3.93893,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.321099Z,16,16.25
1988,1770065212.3711,27.5418,6.75572,0.360352,0.189209,-1.06689,1.29008,-1.91603,-3.54962,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.371099Z,16,16.25
1989,1770065212.4211,27.5888,6.36641,0.367188,0.146973,-1.05273,-4.96947,-0.923664,-0.473282,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.421099Z,16,16.25
1990,1770065212.4711,27.5888,11.313,0.293701,0.059082,-1.0896,-0.664122,3.9084,6.74046,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.471100Z,16,16.25
1975,1770065212.4878,27.6359,5.48855,0.203613,0.067627,-1.12427,0.244275,0.198473,5.0458,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.487799Z,16,16.25
1976,1770065212.5378,27.5418,5.33588,0.263428,0.127441,-1.08862,-2.09924,-3.16031,-0.0763359,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.537800Z,16,16.25
1977,1770065212.5878,28.2476,8.50382,0.425781,0.0700684,-1.0564,-3.12214,-1.38168,-4.0,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.587800Z,16,16.25
1978,1770065212.6378,27.5418,8.45802,0.337402,0.029541,-1.08618,-5.0916,2.91603,0.450382,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.637799Z,16,16.25
1979,1770065212.6878,27.5888,13.7481,0.203857,-0.00561523,-1.12598,-3.84733,3.8855,6.01527,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.687799Z,16,16.25
1980,1770065212.7378,27.5888,5.33588,0.200439,0.0424805,-1.11011,0.167939,0.328244,4.83969,LOW,col_20260202_174439_20hz,2026-02-02T20:46:52.737799Z,16,16.25
2001,1770065213.2361,27.6359,6.96947,0.343994,0.172119,-1.0647,-0.40458,-1.0687,5.49618,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.236099Z,16,16.25
2002,1770065213.2861,27.5888,10.8855,0.395752,0.108398,-1.05151,-5.65649,0.671756,4.55725,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.286099Z,16,16.25
2003,1770065213.3361,27.5418,22.687,0.291504,0.0327148,-1.09521,-3.81679,3.0916,15.7786,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.336100Z,16,16.25
2004,1770065213.3861,27.6359,28.0382,0.220947,0.0617676,-1.08643,-2.54962,1.16794,24.3206,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.386100Z,16,16.25
2005,1770065213.4361,27.5888,18.5344,0.244629,0.15625,-1.08813,-0.862595,-0.725191,16.9466,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.436100Z,16,16.25
1991,1770065213.5211,27.5418,15.7481,0.202881,0.0759277,-1.07446,-0.122137,1.71756,13.9084,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.521100Z,16,16.25
1992,1770065213.5711,27.6359,12.2748,0.2146,0.187988,-1.08862,0.572519,-0.687023,11.0153,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.571099Z,16,16.25
1993,1770065213.6211,28.2476,4.36641,0.373047,0.197754,-1.05566,0.763359,-0.259542,3.34351,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.621099Z,16,16.25
1994,1770065213.6711,28.2476,14.2748,0.356689,0.0939941,-1.05493,-7.10687,-0.244275,6.92366,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.671099Z,16,16.25
1995,1770065213.7211,27.6359,15.7557,0.286377,0.0300293,-1.09131,-0.0687023,3.66412,12.0229,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.721100Z,16,16.25
1996,1770065213.7711,27.5418,19.0611,0.214355,0.0991211,-1.09326,0.473282,2.10687,16.4809,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.771100Z,16,16.25
1997,1770065213.8211,27.5418,10.4122,0.25,0.187744,-1.10132,0.259542,-1.51908,8.63359,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.821099Z,16,16.25
1998,1770065213.8711,27.5418,4.00763,0.408936,0.183105,-1.05786,2.03817,0.0687023,1.90076,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.871099Z,16,16.25
1999,1770065213.9211,27.5888,13.916,0.385742,0.0725098,-1.0686,-3.0,1.9084,9.00763,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.921099Z,16,16.25
2000,1770065213.9711,27.6829,21.2519,0.273682,0.0229492,-1.07861,-1.64122,3.54962,16.0611,LOW,col_20260202_174439_20hz,2026-02-02T20:46:53.971100Z,16,16.25
2021,1770065214.4652,27.6829,27.8626,0.239014,0.0180664,-1.07617,2.18321,1.89313,23.7863,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.465199Z,16,16.25
2006,1770065214.4861,27.5888,5.87023,0.346191,0.158936,-1.05444,1.47328,-0.198473,4.19847,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.486099Z,16,16.25
2007,1770065214.5361,27.5888,14.9695,0.383545,0.0488281,-1.06201,-6.70229,0.290076,7.9771,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.536099Z,16,16.25
2008,1770065214.5861,27.5418,27.2595,0.297852,-0.00634766,-1.0918,-5.22901,3.05344,18.9771,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.586100Z,16,16.25
2009,1770065214.6361,28.2476,25.5878,0.22583,0.0773926,-1.08911,0.305344,1.89313,23.3893,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.636100Z,16,16.25
2010,1770065214.6861,28.2476,15.8855,0.267334,0.135498,-1.09351,1.75573,-1.35878,12.771,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.686100Z,16,16.25
2011,1770065214.7361,27.5418,9.28244,0.416504,0.127197,-1.04199,-2.03053,-0.717557,6.53435,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.736099Z,16,16.25
2012,1770065214.7861,27.6359,22.3969,0.368896,0.0476074,-1.05859,-5.84733,2.37405,14.1756,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.786099Z,16,16.25
2013,1770065214.8361,27.5418,30.6336,0.287842,-0.0239258,-1.09277,-5.17557,3.0458,22.4122,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.836100Z,16,16.25
2014,1770065214.8861,27.5418,23.6107,0.253174,0.0510254,-1.07715,0.0458015,0.80916,22.7557,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.886100Z,16,16.25
2015,1770065214.9361,27.5888,13.8473,0.314941,0.124268,-1.09253,1.67176,-0.335878,11.8397,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.936100Z,16,16.25
2016,1770065214.9861,28.2476,10.3664,0.409424,0.123047,-1.05371,-2.1145,1.0458,7.20611,LOW,col_20260202_174439_20hz,2026-02-02T20:46:54.986099Z,16,16.25
2017,1770065215.0361,27.4476,22.6107,0.352295,0.019043,-1.07227,-4.84733,2.14504,15.6183,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.036099Z,16,16.25
2018,1770065215.0861,28.2476,29.5191,0.301025,-0.0107422,-1.08887,-2.15267,3.40458,23.9618,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.086100Z,16,16.25
2019,1770065215.1361,27.5888,26.7023,0.232178,0.0471191,-1.07983,0.282443,1.36641,25.0534,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.136100Z,16,16.25
2020,1770065215.1861,27.5418,14.9313,0.311768,0.116943,-1.08423,-1.07634,-0.358779,13.4962,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.186100Z,16,16.25
2022,1770065215.5152,27.5888,14.3969,0.286377,0.0749512,-1.10596,0.229008,-0.160305,14.0076,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.515199Z,16,16.25
2023,1770065215.5652,27.5888,10.9084,0.381104,0.0324707,-1.05615,-2.77099,0.312977,7.82443,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.565200Z,16,16.25
2024,1770065215.6152,27.5418,23.9084,0.375,-0.0432129,-1.06958,-4.71756,1.94656,17.2443,LOW,col_20260202_174439_20hz,2026-02-02T20:46:55.615200Z,16,16.25
