id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz
131,1770047698.1561,27.3065,15.3282,0.12793,-0.174072,-1.13574,0.412214,-0.572519,-14.3435,LOW,col_20260201_134448_1hz,2026-02-02T15:54:58.156100Z,1,1.0
132,1770047699.1791,27.3535,20.1908,0.143311,-0.170898,-1.08813,-1.74046,3.26718,-15.1832,LOW,col_20260201_134448_1hz,2026-02-02T15:54:59.179100Z,1,1.0
133,1770047700.1567,27.3065,12.8321,0.265381,-0.0751953,-1.10938,-0.633588,3.32061,-8.87786,LOW,col_20260201_134448_1hz,2026-02-02T15:55:00.156699Z,1,1.0
134,1770047701.1591,27.2124,21.084,0.322754,-0.0319824,-1.09473,-2.73282,4.1145,-14.2366,LOW,col_20260201_134448_1hz,2026-02-02T15:55:01.159100Z,1,1.0
135,1770047702.1645,27.3065,19.0153,0.38208,0.105225,-1.01709,-1.22901,-1.14504,-16.6412,LOW,col_20260201_134448_1hz,2026-02-02T15:55:02.164499Z,1,1.0
136,1770047703.1591,27.4476,14.1145,0.336914,0.207764,-1.06079,0.435115,-2.57252,-11.1069,LOW,col_20260201_134448_1hz,2026-02-02T15:55:03.159100Z,1,1.0
137,1770047704.1818,27.3065,3.94656,0.175293,0.197754,-1.08057,0.854962,-2.80916,0.282443,LOW,col_20260201_134448_1hz,2026-02-02T15:55:04.181799Z,1,1.0
138,1770047705.1582,27.3065,15.7634,0.115479,0.143066,-1.10547,1.28244,1.05344,13.4275,LOW,col_20260201_134448_1hz,2026-02-02T15:55:05.158200Z,1,1.0
139,1770047706.2076,27.3535,24.7252,0.181641,0.00561523,-1.09839,0.0992366,5.12977,19.4962,LOW,col_20260201_134448_1hz,2026-02-02T15:55:06.207600Z,1,1.0
140,1770047707.158,27.3065,19.7786,0.370117,-0.036377,-1.05957,-2.12977,2.39695,15.2519,LOW,col_20260201_134448_1hz,2026-02-02T15:55:07.157999Z,1,1.0
141,1770047708.2682,27.2594,14.374,0.299805,-0.00952148,-1.08228,-0.145038,-2.18321,12.0458,LOW,col_20260201_134448_1hz,2026-02-02T15:55:08.268199Z,1,1.0
142,1770047709.1874,27.3065,27.5954,0.301025,-0.248047,-1.10571,-1.03053,4.20611,22.3588,LOW,col_20260201_134448_1hz,2026-02-02T15:55:09.187400Z,1,1.0
143,1770047710.1814,27.3065,11.0992,0.296875,-0.149414,-1.08691,-1.06107,-3.52672,6.51145,LOW,col_20260201_134448_1hz,2026-02-02T15:55:10.181400Z,1,1.0
144,1770047711.1637,27.3065,18.1298,0.128906,-0.294434,-1.11255,-2.54198,6.50382,9.08397,LOW,col_20260201_134448_1hz,2026-02-02T15:55:11.163700Z,1,1.0
145,1770047712.2556,27.2124,6.98473,0.426025,-0.291016,-1.06177,-1.01527,-2.49618,-3.47328,LOW,col_20260201_134448_1hz,2026-02-02T15:55:12.255599Z,1,1.0
146,1770047713.1554,27.3535,30.6031,0.273193,-0.106689,-1.08887,-2.09924,-4.35878,-24.145,LOW,col_20260201_134448_1hz,2026-02-02T15:55:13.155400Z,1,1.0
147,1770047714.1746,27.3065,14.8626,0.193115,-0.0891113,-1.1167,0.412214,0.458015,-13.9924,LOW,col_20260201_134448_1hz,2026-02-02T15:55:14.174599Z,1,1.0
148,1770047715.211,27.3065,8.84733,0.159912,-0.0390625,-1.10571,0.0152672,3.44275,-5.38931,LOW,col_20260201_134448_1hz,2026-02-02T15:55:15.210999Z,1,1.0
149,1770047716.2402,27.3065,12.3053,0.241211,0.0144043,-1.11279,-1.38168,5.08397,-5.83969,LOW,col_20260201_134448_1hz,2026-02-02T15:55:16.240200Z,1,1.0
150,1770047717.2833,27.3065,14.1527,0.347656,0.0942383,-1.0542,-2.16794,2.38168,-9.60305,LOW,col_20260201_134448_1hz,2026-02-02T15:55:17.283299Z,1,1.0
151,1770047718.1756,27.2594,13.7634,0.390869,0.147705,-1.03564,-1.34351,-1.1145,-11.3053,LOW,col_20260201_134448_1hz,2026-02-02T15:55:18.175600Z,1,1.0
