fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_mean,accel_x_g_std,accel_x_g_skew,accel_x_g_kurtosis,accel_x_g_rms,accel_x_g_peak,accel_x_g_root_amplitude,accel_x_g_crest_factor,accel_x_g_shape_factor,accel_x_g_impulse_factor,accel_x_g_clearance_factor,accel_y_g_mean,accel_y_g_std,accel_y_g_skew,accel_y_g_kurtosis,accel_y_g_rms,accel_y_g_peak,accel_y_g_root_amplitude,accel_y_g_crest_factor,accel_y_g_shape_factor,accel_y_g_impulse_factor,accel_y_g_clearance_factor,accel_z_g_mean,accel_z_g_std,accel_z_g_skew,accel_z_g_kurtosis,accel_z_g_rms,accel_z_g_peak,accel_z_g_root_amplitude,accel_z_g_crest_factor,accel_z_g_shape_factor,accel_z_g_impulse_factor,accel_z_g_clearance_factor,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_skew,gyro_x_dps_kurtosis,gyro_x_dps_rms,gyro_x_dps_peak,gyro_x_dps_root_amplitude,gyro_x_dps_crest_factor,gyro_x_dps_shape_factor,gyro_x_dps_impulse_factor,gyro_x_dps_clearance_factor,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_skew,gyro_y_dps_kurtosis,gyro_y_dps_rms,gyro_y_dps_peak,gyro_y_dps_root_amplitude,gyro_y_dps_crest_factor,gyro_y_dps_shape_factor,gyro_y_dps_impulse_factor,gyro_y_dps_clearance_factor,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_skew,gyro_z_dps_kurtosis,gyro_z_dps_rms,gyro_z_dps_peak,gyro_z_dps_root_amplitude,gyro_z_dps_crest_factor,gyro_z_dps_shape_factor,gyro_z_dps_impulse_factor,gyro_z_dps_clearance_factor,collection_id
MEDIUM,40,140,1770048124.4049,1770048223.3434,1770048173.8273814,0.26734623,0.06323507801131505,-0.49301800566119736,-0.6924216593971306,0.2747229182036148,0.373535,0.2632048154054165,1.3596790629719113,1.0275922656684358,1.3971956889012422,1.4191799622839005,-0.047297368900000004,0.13660008257372477,0.04294250802428075,-0.8938149253697194,0.14455664517417077,0.300781,0.10652239928157325,2.080713755065362,1.1922921735945704,2.480818725655001,2.8236408682922947,-1.0868217000000002,0.019049807823440113,0.508486714274758,0.20684316138035586,1.086988639668787,1.12646,1.0867378271929815,1.0363125785226608,1.0001536035476535,1.0364717598111997,1.0365517531579995,-0.8046561609999999,1.8069651083549048,0.1310167512669207,-0.4191511376924417,1.9780279169534767,4.71756,1.3483873674346796,2.38498150585554,1.2378619372836739,2.9522778272240724,3.4986681972371225,0.602213617,1.955651348192799,0.04209791416027764,-0.8310962208120691,2.046273060026089,5.51145,1.4967159940944117,2.6934088649584873,1.19207435689166,3.2107436405416854,3.6823619322212853,1.2224410099999998,14.496871669516791,-0.02069780114825469,-0.8943316865648567,14.548321216737293,28.5802,10.830687721720322,1.964501578857055,1.1862206992405524,2.330332436530985,2.6388167339257738,col_20260201_134448_1hz
MEDIUM,60,160,1770048144.3288,1770048243.3717,1770048193.828972,0.26731207,0.06713323444230213,-0.43096696976188154,-0.8226430283472941,0.27561315994409624,0.381104,0.2626524441033931,1.3827496483741955,1.0310539286314166,1.4256894572699241,1.4509821193591423,-0.0322729556,0.13276156699230596,-0.1729309509966295,-0.820327466330316,0.13662787904894122,0.300781,0.09695695975314808,2.20146138616598,1.2147604079993688,2.674248131653842,3.1022115458837294,-1.0856058,0.0199723396316005,0.6227702626702369,0.13953703863693478,1.0857895041599914,1.12646,1.0855133847282794,1.0374570721895795,1.0001692181084436,1.037632628712927,1.037720967652527,-0.6806869470000002,1.8733324000408278,-0.0025535048309549215,-0.48714106980259597,1.9931655728661655,5.29771,1.333602551420873,2.6579377409082534,1.247931457222746,3.31692411821897,3.972480402317475,0.571450488,1.9354325488570745,0.09270308192838415,-0.7324022799524412,2.0180324108920624,5.51145,1.439630307780069,2.7311008337887337,1.209674260976853,3.3037423827666537,3.828378695707467,1.04778318,14.361264565914993,-0.06746455456781865,-0.7877695454810563,14.39943643079466,28.5802,10.276318905227757,1.9848137902729537,1.2110931042474522,2.403794294614823,2.781170987741604,col_20260201_134448_1hz
MEDIUM,80,180,1770048164.3352,1770048263.2976,1770048213.8297002,0.26726078,0.0703977111320503,-0.32056915657480795,-0.8142483655548518,0.27637684826851905,0.415283,0.26217643485035097,1.502596916499041,1.0341092631268944,1.5538493900975672,1.5839829397216478,-0.0460400438,0.13168482423466416,-0.04372143865695622,-0.8631412535094509,0.13950117765388328,0.300781,0.09988473516584467,2.156117998847784,1.2099714248958515,2.608841167309445,3.0112809479906524,-1.086145,0.0203939554035013,0.34678791868779374,-0.40399654423381115,1.0863364462458212,1.12646,1.0860489311916306,1.036934739594569,1.0001762621434718,1.0371175119344103,1.037209252408204,-0.7383969369999999,1.8579609661170648,-0.02263174453030673,-0.3716265217282304,1.9993121287546975,5.29771,1.3399465477640515,2.649766349039137,1.25297770290896,3.32009815326452,3.9536726363004617,0.540763492,1.9545118001247832,0.0862285607964475,-0.7125730130052776,2.0279402188198383,5.51145,1.4348319220003767,2.717757628579107,1.2147239843822177,3.301325375172781,3.841181615416104,1.2357961700000002,14.695023505510544,-0.08359715514957762,-0.8119419358908226,14.746894859640589,28.9084,10.618600836211117,1.9603042047256147,1.2055108589734178,2.3631680056879785,2.7224302378348906,col_20260201_134448_1hz
MEDIUM,100,200,1770048184.3013,1770048283.3017,1770048233.8301551,0.26579105000000003,0.06962594849441908,-0.2238464213639973,-0.8788885453583442,0.274759267293844,0.415283,0.26086939384535396,1.5114431046865167,1.033741607529087,1.5624416247273938,1.5919192124400152,-0.0309033457,0.12388006047454829,-0.19329953741678368,-0.8332664741998097,0.1276764902346217,0.300781,0.09033713169610728,2.3558056729729717,1.2148366818329865,2.861919146797811,3.329538965348409,-1.0875878,0.020858011965669207,0.26583830895887894,-0.28839252121174086,1.0877877915163416,1.13525,1.0874875109525652,1.0436318635434376,1.0001838853988079,1.043823772204874,1.0439200345442112,-0.6561069160000002,1.8606327258997073,-0.0339102591770346,-0.41270893667436725,1.9729243335495676,5.29771,1.331242040719345,2.68520688295667,1.2464583846956332,3.3469986339037674,3.9795242622726588,0.615343652,1.8927256841899085,0.14140140327214765,-0.7953108966264217,1.9902407707734395,5.51145,1.3994707975829817,2.7692378133014337,1.2181538872339865,3.373357806948486,3.9382386610130022,0.9400703599999995,14.374548589804203,-0.025510306199995513,-0.8156108707654166,14.405255271684444,28.9084,10.327303725585367,2.0067953989557914,1.2080225410449223,2.4242540772038335,2.7992204711071795,col_20260201_134448_1hz
MEDIUM,120,220,1770048204.2971,1770048303.4009,1770048253.833218,0.26311525,0.07095926517705423,-0.1752500623274284,-0.9236741339795564,0.27251578320719333,0.415283,0.25796710777689563,1.523886048406455,1.035727815879898,1.578331168565866,1.6098292669124312,-0.0314453215,0.12490585403582814,0.005497656001944983,-0.9247264791812766,0.128803263222086,0.290527,0.0957431127947641,2.2555872633371536,1.1809513570958547,2.6637388396861366,3.0344428076281225,-1.0877123,0.02144353682837791,0.17098521954346937,-0.4485344607688022,1.087923652120405,1.13525,1.0876064051070204,1.0435015341263647,1.000194308844724,1.0437042957039284,1.0438059160641773,-0.650152606,1.829683463987431,-0.055651442063054966,-0.3732184426017091,1.941762083644038,5.29771,1.3079429384326482,2.7283002612029437,1.2485688301854705,3.406470665524873,4.050413702564444,0.6746566520000001,1.8892674450523423,0.14277404835948243,-0.7767813022021732,2.006113924238216,5.51145,1.3652269046429428,2.7473265268785116,1.2372922632492143,3.3992458563261168,4.037021231603583,1.5165615,14.660284600200589,-0.07200638051335907,-0.8442154346839215,14.738517677913231,28.9084,10.545585242140094,1.9614184161356603,1.206044969331081,2.3655588135337497,2.741279818637491,col_20260201_134448_1hz
MEDIUM,140,240,1770048224.3023,1770048323.3217,1770048273.8374636,0.2648169,0.0737027824707453,-0.11847417676439145,-0.9765671313674815,0.27488195770101026,0.415283,0.2593301409075459,1.5107684894026558,1.0380076109229064,1.5681891903424592,1.6013680420898435,-0.0277124045,0.11812140915741377,-0.0794519773871904,-0.9651548507642453,0.12132866382065194,0.254883,0.0896950324088497,2.1007649138604885,1.1828209681062316,2.484828789176067,2.841662388148624,-1.0902588,0.021475792338351566,0.05507772327229994,-0.14090350340662505,1.0904702933294423,1.13965,1.0901529514433084,1.0450995382188737,1.0001939845194943,1.0453022713506188,1.0454037651241141,-0.9468702230000002,1.9219007658437464,-0.17809160491726486,-0.4498331563492459,2.1424905537609376,5.96183,1.4635358282014734,2.7826633772245,1.2439782766985237,3.4615727926318276,4.073579809335069,0.593358709,1.766789109787052,0.1601833461311544,-1.0584878085608151,1.8637645548749633,4.15267,1.3204319172379657,2.228108689554188,1.2116181614062191,2.699616953850866,3.144933067572626,0.5332794399999999,14.982720778652936,-0.004046726394021779,-0.9069313190465729,14.992208272706366,29.4046,10.754662652875767,1.9613254742152761,1.2030794361825976,2.3596303456894803,2.734125741465009,col_20260201_134448_1hz
MEDIUM,160,260,1770048244.2983,1770048343.2963,1770048293.837336,0.26584714,0.07220142256244264,-0.15725585037935866,-0.8470445159888116,0.2754773080785784,0.415283,0.260565979779395,1.5075034778601177,1.0362244561990714,1.5621119715638094,1.593772910614019,-0.036579603800000006,0.12426500023441113,0.042086882786497797,-1.0563417023528132,0.12953709004537337,0.266846,0.09917905210643974,2.0599968696728563,1.1641483771098218,2.3981420126809687,2.690547997107482,-1.0910474,0.02010308024258969,-0.2251512309875801,-0.5205858027638404,1.0912325888104697,1.13965,1.090954967607162,1.0443694696126233,1.0001697348900422,1.0445467355497113,1.0446352359526287,-1.0135114290000002,1.8669594975078687,-0.013936188162934621,-0.39447889781357626,2.1243218169685254,5.96183,1.5011586999316755,2.8064627272470988,1.225444818686753,3.4391652079424513,3.9714854933534673,0.593206212,1.7889201170190157,0.12159850105291055,-0.9119263907989832,1.8847092070212632,4.44275,1.3379777900870626,2.357260198787726,1.2111695580407533,2.8550417931527883,3.3204960746851477,1.3088518699999998,15.061316594226504,-0.05891131998488224,-0.95193842733052,15.11808026070523,29.4046,11.35399632389197,1.9449956272839848,1.1772803462409707,2.2898051255260636,2.5898017897120975,col_20260201_134448_1hz
MEDIUM,180,280,1770048264.3104,1770048363.3528,1770048313.836873,0.26598141999999997,0.0691580131071129,-0.12448612888871236,-0.8502570259737849,0.27482530189584076,0.395508,0.2611853918494012,1.4391251361197384,1.0332499988000696,1.4869760451688696,1.5142807076593658,-0.033488772,0.12544030149101043,-0.025374116718230366,-1.0329206070693124,0.12983361309084632,0.276855,0.09844958422975245,2.1323830817700564,1.1701509651814541,2.4952101212698348,2.8121500173520455,-1.0910622,0.019280646440407542,-0.34906664891051054,-0.4538784528081523,1.0912325451506657,1.13965,1.090977264239394,1.0443695113974532,1.0001561278089055,1.0445325665209555,1.0446138864264414,-1.0880151260000002,1.888199880936973,0.01930191792067022,-0.36458079713392877,2.179237413586504,5.96183,1.5045166148067706,2.7357413941367006,1.2352567681283997,3.3793430729563836,3.9626215764760397,0.5746564700000001,1.7441825123072658,0.11867629776379382,-1.0016992747003262,1.8364102740812975,4.44275,1.3490580456131125,2.419257865578311,1.1922377228223922,2.884330488577246,3.293223753008258,0.35908277,14.809639490680631,0.05581587346372441,-0.9180659068563286,14.813992111501818,29.4046,11.008978326042305,1.9849207275579552,1.1845692956884115,2.351276148240656,2.670965381995703,col_20260201_134448_1hz
MEDIUM,200,300,1770048284.2993,1770048383.2988,1770048333.8363688,0.26772456,0.07342402528877316,-0.15190125207785873,-1.0054592099139583,0.2776103879843116,0.395508,0.26232055252944253,1.4246873212192301,1.036925368312536,1.4772944252854503,1.5077278397986322,-0.0506274331,0.13065015555104542,0.08473183259782006,-1.024043538722677,0.1401163806548233,0.317383,0.10768434872881628,2.265138440750001,1.1636827700890566,2.6359025753671674,2.947345679726143,-1.0912501000000001,0.020293778923354808,-0.2827182750231486,-0.3834249169100681,1.0914387835389578,1.13965,1.091155973702364,1.044172167223817,1.0001729058617796,1.0443527107122372,1.0444427996238637,-1.4744272569999999,1.951318884247476,0.0360853972477333,-0.49676591422609695,2.445727115645848,5.96183,1.6671056812851808,2.4376513478796866,1.2403327497024037,3.023498799131382,3.57615600914034,0.553587668,1.844001362236846,0.11802182223851196,-0.8835403474818078,1.9253052563406725,4.58015,1.3539589471887201,2.3789214644877936,1.217841515293794,2.8971493210767463,3.3827835101721146,1.37847342,15.010546224635284,-0.060345114679184554,-0.8977233154352846,15.073708466451084,29.4046,11.088720818374423,1.9507210229947445,1.1904839276223425,2.322302025150257,2.6517576266574845,col_20260201_134448_1hz
MEDIUM,220,320,1770048304.2966,1770048403.8081,1770048353.931063,0.27049068,0.07093835993253297,-0.16511362946927932,-1.0033090092650314,0.2796380855262387,0.395508,0.2655207971131946,1.4143567005749977,1.0338178214725873,1.4621871629736005,1.489555636696098,-0.053295907100000005,0.1322831812139446,-0.020354481191883267,-1.1806783468683146,0.14261589583806267,0.317383,0.10721463669982673,2.225439163951133,1.1754086472946346,2.6158004373363033,2.9602581305068485,-1.0919165000000002,0.01915445767308487,-0.34978427219399083,-0.0627285437895222,1.09208449133801,1.13965,1.091832733707665,1.043554788149874,1.000153849985791,1.0437153390392029,1.0437954137260168,-1.623282197,1.9548666123646163,0.04974318193633868,-0.5990656406917085,2.540973939896877,5.96183,1.778610852654994,2.3462775065855084,1.2243633636578566,2.8726962200378017,3.3519586317043832,0.4648854929999999,1.9114794079122268,0.089441384606831,-0.8819210465981464,1.967199036313898,4.58015,1.399932500997277,2.3282595789504867,1.209078847158647,2.815049407603532,3.2716934543181297,0.11037885999999998,14.925649142992512,0.04991828069466991,-0.9139712996349094,14.926057276871477,29.4046,10.919998871198917,1.970017899205278,1.1921771311670686,2.348610287422323,2.692729216076525,col_20260201_134448_1hz
MEDIUM,240,340,1770048324.3215,1770048424.4873,1770048374.08003,0.26786374,0.06975810863413945,-0.25048571035528844,-0.9623667686612589,0.2767980797025153,0.394531,0.26295354398404436,1.4253386454993346,1.0333540467347886,1.4728794572942199,1.500382896622757,-0.058391126,0.13555110135418957,0.015452372780348457,-1.1773516666339745,0.1475927663331833,0.317383,0.11137748766276577,2.150396715808712,1.1749360890466067,2.5265787071709553,2.8496153635731836,-1.0902587,0.018479711667393508,-0.21970714301829095,-0.14151553688548546,1.0904153028406196,1.13794,1.0901805201878276,1.0435840335655366,1.000143638239823,1.0437339321392254,1.0438087811401582,-1.430228776,1.9474118108587324,0.050953540859996295,-0.6931871148123472,2.4161885507489984,5.47328,1.6667432828127902,2.265253677451343,1.2312149644694648,2.7890142259975796,3.2838170439561103,0.4974046390000001,1.898601593867617,0.015243493392379629,-0.8678131734621806,1.9626765875037528,4.58015,1.4144420606662007,2.333624413294349,1.200890117387135,2.8024264956185343,3.2381319301567957,1.49007492,14.561315763614585,-0.1000113670950027,-0.9409511657863896,14.637357686239126,29.229,10.965585457568448,1.9968768015745608,1.1783285725180768,2.3529769910938154,2.665521153713333,col_20260201_134448_1hz
MEDIUM,260,360,1770048344.3611,1770048444.5048,1770048394.3174198,0.26790283000000004,0.06965902481416963,-0.28131940988422427,-1.0355183712057554,0.2768109572615759,0.394531,0.2630015745491074,1.4252723371321718,1.0332513369178513,1.4726645478138471,1.5001088897524208,-0.05378418170000001,0.1315098114910232,-0.09270547502546495,-1.1872611519167504,0.14208296421296635,0.317383,0.10355768777070358,2.233786448347732,1.1929072331759047,2.664700011604324,3.064794191839686,-1.0917991,0.01771585217227779,-0.1883086822592167,0.09737009635473148,1.0919428218450817,1.13794,1.091727327073544,1.0421241636784568,1.0001316376291955,1.0422613464326906,1.042329867339982,-1.4449613739999998,1.9586736008737,-0.018876416074040604,-0.8501546117470062,2.4339917105675433,5.47328,1.6623239028873114,2.2486847330814346,1.2347634192980632,2.7765936499429844,3.2925472529712114,0.48793888499999993,1.8870021834923856,-0.045211926453072565,-0.878715681913933,1.9490668526246278,4.58015,1.426919110972028,2.3499193954442026,1.1931200426133262,2.803735929230269,3.209817546616197,0.33854939000000017,14.18226550062504,-0.05609240182654778,-0.9666320189444888,14.186305735450954,26.6718,10.395409153198605,1.8801089231672448,1.188201369077402,2.2339479965219606,2.5657287372660313,col_20260201_134448_1hz
MEDIUM,280,380,1770048364.3028,1770048464.4754,1770048414.5574198,0.26725099,0.06851244097585416,-0.3880485703885347,-1.0373822990006554,0.2758931790103735,0.382568,0.26243767282317393,1.3866526217584219,1.032337350781651,1.4314932940005198,1.457748027882292,-0.047702665500000005,0.13278943131427962,-0.12886200024116914,-1.169275180683756,0.14109775818408551,0.317383,0.10360688512540486,2.2493837186691588,1.1892916880952424,2.675173359949998,3.063338885401703,-1.0920922,0.018096172666063955,-0.01973839473820291,-0.011372181732218323,1.0922421181981585,1.13794,1.0920172300699764,1.0418386006549794,1.0001372761367204,1.0419816202331635,1.0420531550835337,-1.3892362569999996,1.959360301066985,-0.07219697829088376,-0.8577566507870107,2.401888874856761,5.47328,1.659003222699107,2.2787398939621655,1.2347347815146377,2.8136394051000626,3.2991376539313015,0.51000021,1.9532739701167527,0.0018634852709218624,-0.8035627493179596,2.018756898820585,4.91603,1.4537372152881864,2.4351768174127773,1.202788521568494,2.9290027239737846,3.3816496876469206,1.72221248,14.240844935144287,-0.23927184993015485,-0.9234420289799381,14.344604570816598,26.6565,10.469372765998727,1.8582945154327473,1.1879704853732675,2.2075990374651218,2.5461410722304243,col_20260201_134448_1hz
MEDIUM,300,400,1770048384.3245,1770048484.4861,1770048434.790367,0.26853516,0.06780026498483911,-0.4523272402924173,-0.9853744398517565,0.2769621058705324,0.373535,0.2638080510934759,1.3486863079190017,1.0313811639061805,1.3910096540058292,1.415934799759558,-0.04324222249999999,0.12959063196319656,-0.1929410234730874,-1.1184168089400293,0.13661486631900704,0.311768,0.09997078070231248,2.282094243477103,1.1950078310200454,2.7271204920809047,3.1185912304552836,-1.0914769,0.015779988954051912,0.1580421587791062,0.01603526322690918,1.0915909633580703,1.13281,1.0914197896473834,1.037760514721675,1.0001045036849339,1.0378689645195425,1.037923272736322,-1.140305257,1.9015765973284011,-0.028601307003885662,-0.7978029925419805,2.217270762592809,5.40458,1.569841981394809,2.437492114711353,1.220635660125901,2.9752897964923704,3.44275415236253,0.423740715,1.9156566392053995,-0.14675062975549072,-0.6185418344845224,1.96196242392163,4.91603,1.429951268475856,2.5056698028771063,1.193485278976903,2.9904800237107847,3.437900373514026,-0.015344360000000012,14.250287401300271,-0.10798424785185819,-1.0351017145841876,14.250295662513151,27.084,10.56067127711207,1.900592144992978,1.1771088224087478,2.237203781672,2.5646097003983646,col_20260201_134448_1hz
MEDIUM,320,420,1770048404.7811,1770048504.8368,1770048454.929368,0.26909916,0.07278391754662838,-0.39565438396610225,-1.0075211062246725,0.278768464081108,0.379395,0.26364277844652884,1.3609681469910262,1.035932122869161,1.4098706216697219,1.439049467751485,-0.0479980845,0.12818702086038047,-0.18561641905125661,-1.0661845144918167,0.13687851706067233,0.311768,0.09957245043031196,2.2776985512036685,1.201831385227277,2.737409604923267,3.1310668628989693,-1.0908566,0.016410966895341675,0.21358557939633474,-0.4431287614806356,1.0909800372133305,1.12427,1.0907947683790478,1.030513814782259,1.0001131562235865,1.0306304238338937,1.030688845043415,-1.028549537,1.9021341758687798,0.10467212496025065,-0.911241599365276,2.1624126740913527,4.87023,1.5691510561703634,2.252220428760886,1.1981898135940106,2.6985875757096283,3.1037356033052546,0.505572645,1.8298228256346603,-0.1422204162617255,-0.4718623634464758,1.8983822777791381,4.91603,1.3678390803924314,2.5895890714651633,1.2037758940486338,3.1172848997215485,3.5940119495559353,1.44488527,14.381528923058129,-0.21669203047561084,-0.9420954133920398,14.453929140832969,27.084,10.540830472642192,1.8738157449164836,1.1858613134165115,2.2220856003672003,2.569437016399625,col_20260201_134448_1hz
MEDIUM,340,440,1770048425.4874,1770048524.5393,1770048475.0186694,0.26828618,0.07365888797292286,-0.25391924455345855,-1.1210951067512716,0.2782141372331751,0.38501,0.262801195087857,1.3838620992768524,1.037005101169114,1.4350720562646948,1.4650237791775926,-0.04302005669999999,0.12391010443485678,-0.1655060225422901,-0.9913599750938915,0.13116569391242638,0.311768,0.09687784321208569,2.3769019985374675,1.1935011717048198,2.836835320281995,3.218155872003418,-1.0891255,0.017227145577547093,0.24998216187610267,-0.6803221157233632,1.0892617358995955,1.12256,1.0890572317507172,1.0305695711168117,1.0001250874206835,1.0306984824062975,1.0307630924000435,-0.77465639,1.9302550571988104,0.09854392487720619,-0.7911917937775361,2.079898340883375,4.40458,1.4737261059494347,2.117690039662845,1.2110707060158743,2.564672371457267,2.9887371759370374,0.547786688,1.9055296860542088,-0.12777331626498267,-0.45632874208674323,1.9827036187952705,4.91603,1.4030705366008787,2.4794578238511895,1.2162115814081904,3.0155453209809657,3.5037654000701375,0.06679246999999996,14.397800752782409,-0.031242881051417804,-1.0059392150278788,14.397955679570293,27.084,10.480986340783542,1.881100386941066,1.1860452491140554,2.2310701770380628,2.58410793787708,col_20260201_134448_1hz
MEDIUM,360,460,1770048445.4875,1770048544.4849,1770048495.0192177,0.26818117,0.07227965499544876,-0.23037429876273266,-1.0146241777541327,0.27775076681951755,0.38501,0.2629074761377505,1.386170790484908,1.0356833286226528,1.4356339783289036,1.4644315393993355,-0.04321047400000001,0.12669408106564775,-0.07557712556014913,-0.9342987241759935,0.13386013312548886,0.311768,0.1028168422157452,2.329057895883976,1.1732416085216633,2.7325476321069964,3.0322658552944386,-1.0876634,0.01847618717268258,0.10963676242754836,-0.7382182028622912,1.0878203165927727,1.12354,1.0875848483172992,1.032836014240943,1.0001442694428926,1.0329850209173168,1.0330596290839562,-0.8064122619999999,1.9070204673640814,0.19197243276339632,-0.735690439140193,2.070513897381391,4.25191,1.511565687319242,2.0535529876797503,1.1965647972240072,2.4572092142917743,2.812917781655094,0.62198496,1.8545709103478512,-0.1022877763003478,-0.46663054266184334,1.9560926746896885,4.91603,1.363233126620917,2.5131886968391575,1.222674580119431,3.072811934668717,3.606155032474524,1.31892939,14.38649798393641,-0.06713857158991834,-0.9662100281390469,14.44683006675209,27.084,10.630908311479198,1.874736525234769,1.1827749678995536,2.2173914334546745,2.547665656259573,col_20260201_134448_1hz
HIGH,0,100,1770048594.4783,1770048693.4757,1770048644.0113213,0.3068676518,0.12767053019326285,-0.5309310106001698,0.021303655111808872,0.332366544647735,0.561035,0.28931638774841406,1.6880008202829906,1.0799151737542283,1.8228976991331858,1.9391746328862263,-0.08278077530000001,0.1361788685346336,0.20418432745191095,-0.21732238573099227,0.15936543224502012,0.363281,0.10972708088097968,2.279547044063264,1.2362659412102128,2.81812637196183,3.310768837403492,-1.0886108399999999,0.03733672141169334,0.08983967440133427,0.7272640671669954,1.0892509314805658,1.20312,1.0882897928743458,1.1045388764227702,1.0005879892584626,1.105188333417661,1.1055143656381903,-1.6929766000000002,5.207982422811156,-0.23115827353431836,-0.8306504687303766,5.4762442133690055,13.1374,3.801683017249889,2.3989799373680274,1.2265977970114552,2.942583506250301,3.4556800081411057,1.0138923629999999,2.6432841437043506,0.09406190313774923,-0.6059555352225146,2.831064956532888,6.87023,1.9907159386221716,2.426729907466957,1.223103875012118,2.9681427534306337,3.4511352758621467,1.9599229800000006,19.7505547013898,-0.3604493859844737,-0.0020103507783928443,19.84756179232408,45.5115,11.456925601579469,2.293052440204584,1.3538372098577522,3.104419717704084,3.972400762882297,col_20260201_134448_1hz
HIGH,20,120,1770048614.4983,1770048713.4995,1770048664.0104184,0.2969751248,0.1284155847799176,-0.6802972735507855,0.3708346227230064,0.3235502853720636,0.5625,0.2812039770690314,1.7385241967972875,1.080549742707569,1.8785618735401919,2.000327327738735,-0.0597803007,0.12873168916229655,-0.07592037740764845,-0.016696028987290834,0.141934957450096,0.372559,0.09219109342622048,2.624857235265603,1.279976920802097,3.3597566815403725,4.041160443531943,-1.086467,0.03768831608496193,-0.006547251780515776,0.46330271969255943,1.087120486081612,1.20312,1.0861397987958101,1.1067034568877399,1.0006014780767496,1.1073691147545208,1.107702711321217,-1.8840448399999996,5.422093798963492,0.08729909991899534,-0.7256745697192555,5.740098093577233,13.1374,4.202175193833825,2.2887065318099404,1.190986055650116,2.7258175648609777,3.126333242668587,0.5686254930000001,2.4075000096333548,0.15932609679430657,-0.23678977079911023,2.4737403355393015,6.54962,1.6967105025573932,2.6476586511138867,1.2427996762556373,3.2905093144397752,3.860187103296634,2.1765669799999996,17.871874575163133,-0.4836446488014313,0.512335309212884,18.003925812132994,45.5115,10.084872112207604,2.5278653375326297,1.3875325145996389,3.507495348355915,4.512848501559969,col_20260201_134448_1hz
HIGH,40,140,1770048634.4848,1770048734.1704,1770048684.1487799,0.26431153269999996,0.15909328655887167,-0.6572297052296067,-0.33230797873918716,0.3084983956948989,0.5625,0.250009783152498,1.8233482178503955,1.1194271722935123,2.041105539614683,2.2499119550729456,-0.05042483569999999,0.11574594831794184,-0.4297898333535458,0.04666667143601444,0.12625287564008852,0.372559,0.0811533635151141,2.950895162673847,1.2961993238901992,3.8249483147287,4.5908017100315766,-1.08621064,0.03867899812237127,-0.08450088205018536,0.05595495933588257,1.086899084250677,1.20312,1.0858664431721496,1.1069288928782632,1.000633803633775,1.1076304684329,1.107981563999083,-1.1058776000000001,5.771198825649477,0.1313580809973109,-0.511192322178811,5.87619784821441,13.1374,4.207539904796496,2.2356973572617265,1.2089994975155793,2.7029569815263357,3.122347095276191,0.545037873,2.3064987767145095,0.14010351659647105,-0.2781953339170764,2.370021706649518,6.54962,1.6138614130522764,2.763527431678737,1.2438816830398678,3.437501152843391,4.058353429253125,1.13259732,18.2644896375444,-0.2826094129812579,0.2867496380782417,18.29957262914186,45.5115,10.458507545371548,2.4870252941056914,1.3762471797435967,3.4227615469639474,4.351624722988443,col_20260201_134448_1hz
HIGH,60,160,1770048654.5853,1770048755.0906,1770048704.451011,0.26201662580000007,0.16381745838145303,-0.6296260394071457,-0.43844426776270895,0.3090127373850087,0.5625,0.24754586029932918,1.820313313813869,1.1251609596019991,2.0481454749471077,2.2723062277019395,-0.0465258841,0.1291158634236581,-0.25676935249603916,0.44875904814855083,0.13724271958440404,0.385986,0.08671330016174665,2.8124333383135802,1.3139473377413442,3.69538929745213,4.451289470934895,-1.0821630900000003,0.038629651873423605,0.1380504506975607,-0.6158338665154779,1.08285234605749,1.16333,1.081817198822062,1.0743200624124958,1.0006369243821553,1.075004323054485,1.075348035940539,-0.6361834300000001,5.4221348679643455,0.17426181406310962,-0.41542639561106,5.459329252115253,13.0305,3.980149287304872,2.3868316780767977,1.20273818970383,2.8707336116178426,3.273872173981571,0.732824256,2.2783017067737634,0.16112731808914643,-0.25530627230948033,2.393259295870424,6.54962,1.6170848822806922,2.7366946871579643,1.2498682327625605,3.420507752248813,4.05026357723572,2.5916814200000005,16.98659843426452,0.05751435636956266,0.36246990520927325,17.183170224080627,43.1298,9.964600663188198,2.5100024871753623,1.374225481825419,3.4493093773215624,4.328301901684088,col_20260201_134448_1hz
