id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,sample_rate,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz
339,1770487959.7143,30.1,20.6322,0.3115,-0.1841,-1.0833,-6.89,-0.83,-19.43,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
340,1770487959.7143,30.1,22.1257,0.3838,-0.1868,-1.1111,-7.15,-0.6,-20.93,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
341,1770487959.7143,30.0,23.8424,0.3855,-0.198,-1.0828,-2.69,0.08,-23.69,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
342,1770487959.7143,30.1,23.5598,0.3999,-0.1277,-1.0713,-1.18,-0.11,-23.53,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
343,1770487959.7143,30.1,29.533,0.3982,-0.1484,-1.0898,-2.55,-0.4,-29.42,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
344,1770487959.7143,30.1,33.4857,0.3499,-0.0735,-1.0728,-1.89,-1.47,-33.4,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
345,1770487959.7143,30.1,27.4744,0.3809,0.0015,-1.0547,-0.49,-1.05,-27.45,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:12:39.714299Z,15.0,13.34
126,1770488024.8977,30.2,27.9385,0.3765,-0.1338,-1.0813,-2.8,-1.45,-27.76,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:44.897700Z,15.0,13.34
127,1770488024.9644,30.2,12.5174,0.3269,-0.1687,-1.0959,0.19,3.2,-12.1,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:44.964400Z,15.0,13.34
128,1770488025.0311,30.1,14.6408,0.3201,-0.179,-1.0918,-5.15,0.98,-13.67,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.031100Z,15.0,13.34
129,1770488025.0977,30.1,22.9653,0.3574,-0.2024,-1.1133,-6.04,-0.55,-22.15,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.097700Z,15.0,13.34
130,1770488025.1644,30.0,26.2484,0.3542,-0.2498,-1.0879,-2.27,0.05,-26.15,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.164400Z,15.0,13.34
131,1770488025.2311,30.1,26.3988,0.3716,-0.1604,-1.075,-4.08,0.29,-26.08,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.231100Z,15.0,13.34
132,1770488025.2977,30.1,27.5123,0.4075,-0.1074,-1.0562,1.09,-0.19,-27.49,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.297699Z,15.0,13.34
133,1770488025.3644,30.1,26.4746,0.3452,-0.1365,-1.073,-2.48,-1.75,-26.3,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.364399Z,15.0,13.34
134,1770488025.4311,30.1,25.1776,0.3501,-0.062,-1.0923,-1.96,-0.24,-25.1,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.431099Z,15.0,13.34
135,1770488025.4977,30.2,24.8544,0.3181,-0.0234,-1.0562,1.93,-0.98,-24.76,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.497699Z,15.0,13.34
136,1770488025.5644,30.1,21.7931,0.2737,0.0129,-1.0815,3.82,0.82,-21.44,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.564399Z,15.0,13.34
137,1770488025.6311,30.1,18.8484,0.2852,-0.001,-1.0881,1.93,0.85,-18.73,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.631099Z,15.0,13.34
138,1770488025.6977,30.2,15.5491,0.2515,0.0378,-1.0686,1.37,-0.76,-15.47,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.697700Z,15.0,13.34
139,1770488025.7644,30.0,12.1201,0.2329,0.0217,-1.0791,1.6,-0.31,-12.01,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.764400Z,15.0,13.34
140,1770488025.8311,30.1,9.53594,0.2073,-0.0396,-1.083,0.5,0.79,-9.49,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.831099Z,15.0,13.34
141,1770488025.8977,30.2,8.17653,0.2471,-0.0466,-1.0977,-1.63,0.72,-7.98,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.897700Z,15.0,13.34
142,1770488025.9644,30.1,10.1334,0.2605,-0.1343,-1.0955,-2.71,-0.29,-9.76,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:45.964400Z,15.0,13.34
143,1770488026.0311,30.2,8.61197,0.2644,-0.1523,-1.0999,-1.23,1.76,-8.34,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.031100Z,15.0,13.34
144,1770488026.0977,30.2,11.4844,0.3433,-0.1958,-1.115,0.13,3.46,-10.95,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.097700Z,15.0,13.34
145,1770488026.1644,30.1,12.1781,0.355,-0.1299,-1.0945,-1.06,1.49,-12.04,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.164400Z,15.0,13.34
146,1770488026.2311,30.1,15.8431,0.3262,-0.1414,-1.1047,1.46,3.14,-15.46,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.231100Z,15.0,13.34
147,1770488026.2977,30.1,16.7897,0.3562,-0.1047,-1.0669,0.91,2.2,-16.62,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.297699Z,15.0,13.34
148,1770488026.3644,30.1,20.6094,0.3684,-0.104,-1.0776,-2.02,-0.08,-20.51,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.364399Z,15.0,13.34
149,1770488026.4311,30.2,23.3915,0.3801,-0.0024,-1.0789,-1.54,0.19,-23.34,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.431099Z,15.0,13.34
150,1770488026.4977,30.1,25.7897,0.387,0.0439,-1.0137,4.54,1.37,-25.35,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.497699Z,15.0,13.34
151,1770488026.5484,30.0,6.33701,0.2454,-0.0723,-1.0876,-0.62,0.98,-6.23,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.548399Z,15.0,13.34
152,1770488026.615,30.1,24.1897,0.3506,0.1111,-1.0579,-2.16,-1.44,-24.05,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.615000Z,15.0,13.34
153,1770488026.6817,30.1,23.2486,0.3665,0.0813,-1.0557,-2.22,-0.33,-23.14,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.681699Z,15.0,13.34
154,1770488026.7484,30.1,21.3929,0.323,0.0657,-1.0684,-3.84,-3.63,-20.73,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.748399Z,15.0,13.34
155,1770488026.815,30.2,19.3114,0.3462,0.0415,-1.0977,1.62,0.36,-19.24,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.815000Z,15.0,13.34
156,1770488026.8817,30.1,17.442,0.2932,0.0151,-1.1052,2.75,-0.69,-17.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.881700Z,15.0,13.34
157,1770488026.9484,30.1,9.33658,0.2354,-0.0005,-1.1116,1.1,-0.17,-9.27,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:46.948400Z,15.0,13.34
158,1770488027.015,30.1,6.59935,0.2444,-0.0198,-1.071,1.05,-0.92,-6.45,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.015000Z,15.0,13.34
159,1770488027.0817,30.1,5.56419,0.2478,0.0105,-1.0513,2.44,-0.71,-4.95,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.081700Z,15.0,13.34
160,1770488027.1484,30.1,7.51442,0.2336,-0.021,-1.0588,4.41,1.9,-5.78,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.148400Z,15.0,13.34
161,1770488027.215,30.1,6.93803,0.2368,0.0105,-1.0669,4.28,2.83,-4.67,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.214999Z,15.0,13.34
162,1770488027.2817,30.2,7.12312,0.3101,-0.0046,-1.0781,-0.42,1.25,-7.0,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.281699Z,15.0,13.34
163,1770488027.3484,30.2,8.3818,0.3301,0.0071,-1.0891,-4.3,1.62,-7.01,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.348400Z,15.0,13.34
164,1770488027.415,30.1,11.7318,0.3193,0.0452,-1.0789,-1.98,1.21,-11.5,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.414999Z,15.0,13.34
165,1770488027.4817,30.1,15.6452,0.3477,-0.01,-1.1047,-4.66,0.67,-14.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.481699Z,15.0,13.34
166,1770488027.5484,30.2,20.4253,0.3811,0.0056,-1.1091,-5.24,0.26,-19.74,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.548399Z,15.0,13.34
167,1770488027.615,30.1,21.9242,0.3821,0.0388,-1.0525,-1.75,0.43,-21.85,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.615000Z,15.0,13.34
168,1770488027.6817,30.1,24.1914,0.3918,0.0232,-1.0645,-3.03,0.21,-24.0,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.681699Z,15.0,13.34
169,1770488027.7484,30.1,22.6719,0.3391,0.0903,-1.0803,-2.44,-0.68,-22.53,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.748399Z,15.0,13.34
170,1770488027.815,30.1,19.7955,0.3728,0.0701,-1.0674,-3.63,-2.41,-19.31,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.815000Z,15.0,13.34
171,1770488027.8817,30.2,14.381,0.3164,0.1245,-1.0854,1.2,-1.52,-14.25,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.881700Z,15.0,13.34
172,1770488027.9484,30.1,10.5361,0.2612,0.1392,-1.0815,3.46,0.19,-9.95,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:47.948400Z,15.0,13.34
173,1770488028.015,30.1,7.04592,0.2385,0.1042,-1.0991,3.36,-0.73,-6.15,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.015000Z,15.0,13.34
174,1770488028.0817,30.1,3.04145,0.2268,0.1531,-1.0725,-2.42,-1.72,-0.66,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.081700Z,15.0,13.34
175,1770488028.1484,30.1,4.63261,0.241,0.0417,-1.0593,3.19,2.53,2.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.148400Z,15.0,13.34
176,1770488028.1976,30.1,21.2803,0.3467,0.1648,-1.0505,1.88,0.85,-21.18,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.197599Z,15.0,13.34
177,1770488028.2643,30.2,22.4793,0.3838,0.0586,-1.0713,-2.56,0.37,-22.33,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.264300Z,15.0,13.34
178,1770488028.331,30.2,9.56089,0.3015,0.0352,-1.1006,-6.81,2.05,-6.39,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.331000Z,15.0,13.34
179,1770488028.3976,30.2,7.04767,0.3618,0.0222,-1.1179,-1.3,2.79,-6.34,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.397599Z,15.0,13.34
180,1770488028.4643,30.1,12.3241,0.3191,-0.0244,-1.1038,-5.9,0.0,-10.82,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.464299Z,15.0,13.34
181,1770488028.531,30.1,20.6813,0.344,0.0952,-1.0996,-4.81,-0.41,-20.11,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.530999Z,15.0,13.34
182,1770488028.5976,30.2,20.0204,0.3987,0.0522,-1.063,-0.14,0.63,-20.01,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.597599Z,15.0,13.34
183,1770488028.6643,30.1,14.5699,0.3606,0.1672,-1.0579,-1.05,-0.8,-14.51,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.664299Z,15.0,13.34
184,1770488028.731,30.1,16.1194,0.3481,0.1636,-1.0503,2.11,-0.15,-15.98,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.730999Z,15.0,13.34
185,1770488028.7976,30.2,12.8587,0.2883,0.1489,-1.0874,3.33,-0.01,-12.42,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.797600Z,15.0,13.34
186,1770488028.8643,30.1,9.8226,0.1562,0.2107,-1.0447,8.97,0.81,-3.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.864300Z,15.0,13.34
187,1770488028.931,30.2,2.47524,0.2205,0.1655,-1.0952,1.36,-0.34,2.04,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.930999Z,15.0,13.34
188,1770488028.9976,30.2,7.81216,0.2227,0.1321,-1.104,-5.87,-1.69,4.87,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:48.997600Z,15.0,13.34
189,1770488029.0643,30.2,5.22829,0.2461,0.0593,-1.0706,-2.69,0.75,4.42,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.064300Z,15.0,13.34
190,1770488029.131,30.2,5.02973,0.239,0.032,-1.1094,-0.21,3.3,3.79,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.131000Z,15.0,13.34
191,1770488029.1976,30.1,9.55363,0.2405,-0.0032,-1.0986,-9.19,0.06,2.61,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.197599Z,15.0,13.34
192,1770488029.2643,30.2,5.36166,0.2974,0.0281,-1.0771,-4.83,1.24,-1.97,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.264300Z,15.0,13.34
193,1770488029.331,30.1,6.25716,0.3545,0.0398,-1.0852,1.04,2.41,-5.68,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.331000Z,15.0,13.34
194,1770488029.3976,30.1,8.70732,0.3547,0.0984,-1.0862,-5.33,0.46,-6.87,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.397599Z,15.0,13.34
195,1770488029.4643,30.0,10.6858,0.3735,0.0579,-1.0759,-2.18,0.15,-10.46,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.464299Z,15.0,13.34
196,1770488029.531,30.2,9.38754,0.3521,0.1699,-1.0305,2.63,-0.17,-9.01,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.530999Z,15.0,13.34
197,1770488029.5976,30.1,8.05427,0.3096,0.1572,-1.0662,2.08,-1.25,-7.68,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.597599Z,15.0,13.34
198,1770488029.6643,30.1,6.26573,0.229,0.2302,-1.0583,3.4,-0.37,-5.25,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.664299Z,15.0,13.34
199,1770488029.731,30.1,5.04482,0.178,0.2102,-1.0549,4.85,-0.46,-1.31,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.730999Z,15.0,13.34
200,1770488029.7976,30.1,3.56759,0.2107,0.177,-1.0884,2.12,-0.53,2.82,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.797600Z,15.0,13.34
201,1770488029.8254,30.1,5.80994,0.2532,0.0879,-1.1064,-4.47,2.01,3.12,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.825400Z,15.0,13.34
202,1770488029.892,30.1,7.08563,0.1953,0.0557,-1.1223,-4.0,1.31,5.7,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.891999Z,15.0,13.34
203,1770488029.9587,30.2,7.76168,0.2175,0.0381,-1.1216,-4.56,2.55,5.74,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:49.958699Z,15.0,13.34
204,1770488030.0254,30.1,5.11055,0.262,0.0095,-1.1233,-3.25,2.36,3.16,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.025399Z,15.0,13.34
205,1770488030.092,30.2,4.71403,0.301,0.0266,-1.1052,-2.86,3.56,1.17,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.092000Z,15.0,13.34
206,1770488030.1587,30.1,5.26113,0.3772,0.0591,-1.0974,-4.51,2.63,0.65,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.158699Z,15.0,13.34
207,1770488030.2254,30.1,5.17129,0.3374,0.1003,-1.075,-4.93,0.73,-1.38,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.225399Z,15.0,13.34
208,1770488030.292,30.1,4.54582,0.3992,0.1074,-1.0701,-0.84,1.1,-4.33,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.292000Z,15.0,13.34
209,1770488030.3587,30.1,3.98525,0.3906,0.1882,-1.0173,1.05,-0.89,-3.74,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.358700Z,15.0,13.34
210,1770488030.4254,30.1,4.11127,0.3281,0.1526,-1.0327,2.62,-0.34,-3.15,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.425400Z,15.0,13.34
211,1770488030.492,30.1,2.38,0.2795,0.2498,-1.0439,0.6,-2.3,0.12,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.492000Z,15.0,13.34
212,1770488030.5587,30.1,2.32607,0.25,0.2014,-1.0762,1.21,-1.23,1.56,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.558700Z,15.0,13.34
213,1770488030.6254,30.1,3.9123,0.209,0.1401,-1.0781,0.96,-0.63,3.74,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.625400Z,15.0,13.34
214,1770488030.692,30.1,8.69079,0.1853,0.144,-1.1262,-2.53,-0.27,8.31,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.691999Z,15.0,13.34
215,1770488030.7587,30.2,12.176,0.2124,0.0955,-1.1248,-3.32,0.9,11.68,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.758699Z,15.0,13.34
216,1770488030.8254,30.1,17.5903,0.2385,-0.0022,-1.1155,-5.15,1.29,16.77,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.825400Z,15.0,13.34
217,1770488030.892,30.1,16.4141,0.2861,-0.0222,-1.0994,-1.95,1.69,16.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.891999Z,15.0,13.34
218,1770488030.9587,30.0,13.6114,0.2764,0.0251,-1.1128,-5.7,0.1,12.36,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:50.958699Z,15.0,13.34
219,1770488031.0254,30.1,6.1187,0.3223,0.022,-1.0659,-1.03,2.24,5.6,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.025399Z,15.0,13.34
220,1770488031.092,30.2,3.08709,0.3718,0.1038,-1.0933,-2.31,-0.18,2.04,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.092000Z,15.0,13.34
221,1770488031.1587,30.2,3.10622,0.4067,0.1086,-1.0444,1.66,1.21,-2.33,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.158699Z,15.0,13.34
222,1770488031.2254,30.2,1.08337,0.3655,0.2131,-1.0266,-0.54,-0.89,-0.3,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.225399Z,15.0,13.34
223,1770488031.292,30.1,3.48675,0.3342,0.2017,-1.0493,0.95,0.18,3.35,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.292000Z,15.0,13.34
224,1770488031.3587,30.1,8.40329,0.2532,0.2166,-1.0732,2.48,-0.38,8.02,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.358700Z,15.0,13.34
225,1770488031.4254,30.1,15.0381,0.2073,0.21,-1.0601,6.74,1.4,13.37,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.425400Z,15.0,13.34
226,1770488031.4741,30.2,21.7584,0.2773,-0.0112,-1.1116,-3.93,2.36,21.27,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.474100Z,15.0,13.34
227,1770488031.5407,30.0,28.3396,0.259,0.1018,-1.1118,-8.51,-2.1,26.95,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.540699Z,15.0,13.34
228,1770488031.6074,30.1,23.2922,0.2749,-0.0049,-1.0876,-0.24,1.94,23.21,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.607399Z,15.0,13.34
229,1770488031.6741,30.1,20.7285,0.2874,-0.0457,-1.1223,-0.38,3.6,20.41,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.674099Z,15.0,13.34
230,1770488031.7407,30.1,23.6883,0.3103,-0.0574,-1.1096,-12.25,-1.35,20.23,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.740700Z,15.0,13.34
231,1770488031.8074,30.1,15.8663,0.325,0.0178,-1.0862,-2.04,1.31,15.68,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.807399Z,15.0,13.34
232,1770488031.8741,30.1,8.23809,0.3259,-0.0339,-1.0962,-3.02,1.43,7.53,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.874099Z,15.0,13.34
233,1770488031.9407,30.1,6.07771,0.3674,0.0647,-1.0771,-4.27,-0.36,4.31,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:51.940700Z,15.0,13.34
234,1770488032.0074,30.2,3.12392,0.3958,0.1082,-1.032,0.79,0.78,2.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.007400Z,15.0,13.34
235,1770488032.0741,30.1,5.49096,0.3284,0.1855,-1.0347,-0.65,0.16,5.45,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.074100Z,15.0,13.34
236,1770488032.1407,30.2,7.03496,0.3481,0.1443,-1.0322,-2.63,-0.44,6.51,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.140700Z,15.0,13.34
237,1770488032.2074,30.1,14.0786,0.2898,0.1636,-1.0784,3.05,1.22,13.69,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.207400Z,15.0,13.34
238,1770488032.2741,30.1,21.5423,0.2161,0.1636,-1.0674,7.66,1.73,20.06,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.274100Z,15.0,13.34
239,1770488032.3407,30.1,26.7426,0.2898,0.0918,-1.123,-6.58,-0.16,25.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.340699Z,15.0,13.34
240,1770488032.4074,30.1,29.2596,0.2642,0.0063,-1.0889,-8.34,-1.92,27.98,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.407399Z,15.0,13.34
241,1770488032.4741,30.2,26.6601,0.2676,-0.072,-1.0933,-0.36,2.16,26.57,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.474100Z,15.0,13.34
242,1770488032.5407,30.1,23.7662,0.3301,-0.0918,-1.104,-0.39,3.72,23.47,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.540699Z,15.0,13.34
243,1770488032.6074,30.1,22.4064,0.3123,-0.1387,-1.1062,-6.49,1.24,21.41,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.607399Z,15.0,13.34
244,1770488032.6741,30.1,18.5277,0.3547,-0.0315,-1.0737,-1.83,1.89,18.34,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.674099Z,15.0,13.34
245,1770488032.7407,30.1,9.10749,0.3711,-0.0635,-1.0796,-0.7,1.7,8.92,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.740700Z,15.0,13.34
246,1770488032.8074,30.2,5.22691,0.3596,0.0564,-1.0791,-1.63,0.51,4.94,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.807399Z,15.0,13.34
247,1770488032.8741,30.2,6.3413,0.4082,0.0559,-1.0437,1.34,1.77,5.94,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.874099Z,15.0,13.34
248,1770488032.9407,30.1,9.74127,0.3455,0.1396,-1.0515,-1.59,-0.11,9.61,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:52.940700Z,15.0,13.34
249,1770488033.0074,30.2,8.69475,0.3542,0.0991,-1.0381,-0.79,0.39,8.65,15.0,LOW,col_20260207_191320_5hz,2026-02-07T18:13:53.007400Z,15.0,13.34
