id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,sample_rate,fan_state,collection_id,timestamp_iso,sample_rate_configured_hz,sample_rate_real_hz
726,1770486407.3463,30.0,4.61793,0.3545,-0.2649,-1.0662,-3.06,1.21,3.24,15.0,LOW,v5_stream,2026-02-07T17:46:47.346299Z,15.0,15.15
727,1770486407.413,30.0,12.3112,0.1887,-0.186,-1.103,-1.49,4.98,11.16,15.0,LOW,v5_stream,2026-02-07T17:46:47.413000Z,15.0,15.15
728,1770486407.4797,29.8,9.07472,0.2251,-0.24,-1.0757,-2.89,5.11,6.92,15.0,LOW,v5_stream,2026-02-07T17:46:47.479700Z,15.0,15.15
729,1770486407.5463,30.0,7.81925,0.2756,-0.2336,-1.085,-3.31,4.22,5.69,15.0,LOW,v5_stream,2026-02-07T17:46:47.546299Z,15.0,15.15
730,1770486407.613,29.9,7.07894,0.3157,-0.2661,-1.0757,-3.35,3.92,4.85,15.0,LOW,v5_stream,2026-02-07T17:46:47.612999Z,15.0,15.15
731,1770486407.6797,30.0,6.17292,0.3232,-0.3167,-1.0696,-4.62,3.38,2.31,15.0,LOW,v5_stream,2026-02-07T17:46:47.679699Z,15.0,15.15
732,1770486407.7463,30.0,4.43806,0.3726,-0.2917,-1.0581,-3.08,3.06,-0.92,15.0,LOW,v5_stream,2026-02-07T17:46:47.746299Z,15.0,15.15
733,1770486407.813,30.0,2.82096,0.3838,-0.2861,-1.0505,-0.92,2.17,-1.55,15.0,LOW,v5_stream,2026-02-07T17:46:47.812999Z,15.0,15.15
734,1770486407.8797,29.9,1.88666,0.3967,-0.2451,-1.0486,-0.37,1.01,-1.55,15.0,LOW,v5_stream,2026-02-07T17:46:47.879699Z,15.0,15.15
735,1770486407.9463,29.9,3.80886,0.3743,-0.2236,-1.0234,0.04,1.57,-3.47,15.0,LOW,v5_stream,2026-02-07T17:46:47.946300Z,15.0,15.15
736,1770486408.013,29.9,4.14181,0.4006,-0.2166,-1.0125,-0.31,0.04,-4.13,15.0,LOW,v5_stream,2026-02-07T17:46:48.013000Z,15.0,15.15
737,1770486408.0797,30.1,3.9508,0.405,-0.1523,-1.0288,-0.44,-2.46,-3.06,15.0,LOW,v5_stream,2026-02-07T17:46:48.079699Z,15.0,15.15
738,1770486408.1463,29.9,4.5252,0.3809,-0.135,-1.0364,-0.98,-2.27,-3.79,15.0,LOW,v5_stream,2026-02-07T17:46:48.146300Z,15.0,15.15
739,1770486408.213,30.0,5.63152,0.4048,-0.1667,-1.0334,-0.6,-1.92,-5.26,15.0,LOW,v5_stream,2026-02-07T17:46:48.213000Z,15.0,15.15
740,1770486408.2797,29.9,5.45344,0.3638,-0.1499,-1.0425,0.06,-3.08,-4.5,15.0,LOW,v5_stream,2026-02-07T17:46:48.279700Z,15.0,15.15
741,1770486408.3463,30.0,5.70909,0.2988,-0.1399,-1.0581,-1.79,-4.14,-3.5,15.0,LOW,v5_stream,2026-02-07T17:46:48.346299Z,15.0,15.15
742,1770486408.413,30.0,6.87923,0.3235,-0.1641,-1.0701,-3.73,-4.22,-3.95,15.0,LOW,v5_stream,2026-02-07T17:46:48.413000Z,15.0,15.15
743,1770486408.4797,29.9,8.85217,0.3364,-0.1658,-1.0818,-1.73,-5.08,-7.04,15.0,LOW,v5_stream,2026-02-07T17:46:48.479700Z,15.0,15.15
744,1770486408.5463,29.9,13.1332,0.2517,-0.1975,-1.0862,-0.23,-5.53,-11.91,15.0,LOW,v5_stream,2026-02-07T17:46:48.546299Z,15.0,15.15
745,1770486408.613,29.9,17.9327,0.2537,-0.1787,-1.0906,0.02,-3.96,-17.49,15.0,LOW,v5_stream,2026-02-07T17:46:48.612999Z,15.0,15.15
746,1770486408.6797,29.9,15.6677,0.2173,-0.1348,-1.0793,0.02,-3.09,-15.36,15.0,LOW,v5_stream,2026-02-07T17:46:48.679699Z,15.0,15.15
747,1770486408.7463,30.0,11.0558,0.2417,-0.1116,-1.092,1.88,-2.68,-10.56,15.0,LOW,v5_stream,2026-02-07T17:46:48.746299Z,15.0,15.15
748,1770486408.813,30.0,7.53449,0.2083,-0.1072,-1.0967,1.58,-2.81,-6.81,15.0,LOW,v5_stream,2026-02-07T17:46:48.812999Z,15.0,15.15
749,1770486408.8797,30.0,9.47346,0.2026,-0.0972,-1.0867,1.76,-2.05,-9.08,15.0,LOW,v5_stream,2026-02-07T17:46:48.879699Z,15.0,15.15
750,1770486408.9463,30.0,12.7248,0.2158,-0.0742,-1.0957,1.4,-1.86,-12.51,15.0,LOW,v5_stream,2026-02-07T17:46:48.946300Z,15.0,15.15
751,1770486409.0155,30.0,21.064,0.3694,-0.2361,-1.0461,-1.69,1.23,-20.96,15.0,LOW,v5_stream,2026-02-07T17:46:49.015500Z,15.0,15.15
752,1770486409.0821,29.9,8.32697,0.1853,-0.1145,-1.0962,0.5,0.18,-8.31,15.0,LOW,v5_stream,2026-02-07T17:46:49.082099Z,15.0,15.15
753,1770486409.1488,30.0,9.17865,0.1943,-0.1423,-1.0896,-0.64,-0.34,-9.15,15.0,LOW,v5_stream,2026-02-07T17:46:49.148799Z,15.0,15.15
754,1770486409.2155,29.8,10.1749,0.1682,-0.1355,-1.0957,-0.27,-0.48,-10.16,15.0,LOW,v5_stream,2026-02-07T17:46:49.215500Z,15.0,15.15
755,1770486409.2821,30.0,7.86944,0.1521,-0.187,-1.1086,-0.46,1.09,-7.78,15.0,LOW,v5_stream,2026-02-07T17:46:49.282099Z,15.0,15.15
756,1770486409.3488,30.0,8.17592,0.197,-0.1873,-1.1038,0.78,2.22,-7.83,15.0,LOW,v5_stream,2026-02-07T17:46:49.348799Z,15.0,15.15
757,1770486409.4155,30.0,10.5293,0.175,-0.2314,-1.0957,1.3,1.28,-10.37,15.0,LOW,v5_stream,2026-02-07T17:46:49.415499Z,15.0,15.15
758,1770486409.4821,29.9,11.7711,0.1768,-0.2454,-1.0872,1.37,2.41,-11.44,15.0,LOW,v5_stream,2026-02-07T17:46:49.482100Z,15.0,15.15
759,1770486409.5488,30.0,11.9591,0.2083,-0.1907,-1.093,-0.29,3.05,-11.56,15.0,LOW,v5_stream,2026-02-07T17:46:49.548799Z,15.0,15.15
760,1770486409.6155,30.0,11.2732,0.2266,-0.1052,-1.1016,1.34,2.79,-10.84,15.0,LOW,v5_stream,2026-02-07T17:46:49.615499Z,15.0,15.15
761,1770486409.6821,30.0,10.6512,0.2585,-0.178,-1.0828,1.72,3.08,-10.05,15.0,LOW,v5_stream,2026-02-07T17:46:49.682100Z,15.0,15.15
762,1770486409.7488,30.0,10.9907,0.2874,-0.177,-1.075,-0.12,2.79,-10.63,15.0,LOW,v5_stream,2026-02-07T17:46:49.748800Z,15.0,15.15
763,1770486409.8155,30.0,14.7552,0.2773,-0.1179,-1.0901,-0.74,2.63,-14.5,15.0,LOW,v5_stream,2026-02-07T17:46:49.815500Z,15.0,15.15
764,1770486409.8821,29.9,17.9716,0.3049,-0.1406,-1.0811,-0.82,2.82,-17.73,15.0,LOW,v5_stream,2026-02-07T17:46:49.882100Z,15.0,15.15
765,1770486409.9488,29.9,15.5612,0.3384,-0.1492,-1.0994,-2.21,3.14,-15.08,15.0,LOW,v5_stream,2026-02-07T17:46:49.948800Z,15.0,15.15
766,1770486410.0155,30.0,14.6543,0.3457,-0.1843,-1.0872,-4.13,2.05,-13.91,15.0,LOW,v5_stream,2026-02-07T17:46:50.015500Z,15.0,15.15
767,1770486410.0821,30.0,16.0046,0.3413,-0.2129,-1.075,-2.56,1.47,-15.73,15.0,LOW,v5_stream,2026-02-07T17:46:50.082099Z,15.0,15.15
768,1770486410.1488,30.0,18.0092,0.3811,-0.1714,-1.0947,-4.18,0.98,-17.49,15.0,LOW,v5_stream,2026-02-07T17:46:50.148799Z,15.0,15.15
769,1770486410.2155,29.9,20.707,0.3704,-0.1628,-1.0933,-2.45,1.83,-20.48,15.0,LOW,v5_stream,2026-02-07T17:46:50.215500Z,15.0,15.15
770,1770486410.2821,30.0,22.8287,0.3979,-0.1711,-1.0947,-1.0,1.46,-22.76,15.0,LOW,v5_stream,2026-02-07T17:46:50.282099Z,15.0,15.15
771,1770486410.3488,30.0,22.4716,0.394,-0.1504,-1.075,0.17,1.18,-22.44,15.0,LOW,v5_stream,2026-02-07T17:46:50.348799Z,15.0,15.15
772,1770486410.4155,29.9,23.737,0.3884,-0.0691,-1.053,0.34,1.28,-23.7,15.0,LOW,v5_stream,2026-02-07T17:46:50.415499Z,15.0,15.15
773,1770486410.4821,30.0,26.9447,0.3972,-0.0391,-1.0244,2.0,0.14,-26.87,15.0,LOW,v5_stream,2026-02-07T17:46:50.482100Z,15.0,15.15
774,1770486410.5488,30.0,26.4874,0.3916,-0.001,-1.0281,3.91,0.95,-26.18,15.0,LOW,v5_stream,2026-02-07T17:46:50.548799Z,15.0,15.15
775,1770486410.6155,30.0,23.5358,0.4233,-0.0059,-1.0574,0.44,0.28,-23.53,15.0,LOW,v5_stream,2026-02-07T17:46:50.615499Z,15.0,15.15
776,1770486410.6819,30.0,11.7839,0.3196,-0.085,-1.0803,1.92,3.01,-11.23,15.0,LOW,v5_stream,2026-02-07T17:46:50.681900Z,15.0,15.15
777,1770486410.7486,29.9,25.1852,0.3679,-0.0066,-1.0469,-2.44,-1.53,-25.02,15.0,LOW,v5_stream,2026-02-07T17:46:50.748600Z,15.0,15.15
778,1770486410.8153,30.0,26.2111,0.3677,-0.0071,-1.0635,-3.73,-2.21,-25.85,15.0,LOW,v5_stream,2026-02-07T17:46:50.815299Z,15.0,15.15
779,1770486410.8819,29.9,25.5978,0.3743,-0.0071,-1.0803,-3.61,-2.38,-25.23,15.0,LOW,v5_stream,2026-02-07T17:46:50.881900Z,15.0,15.15
780,1770486410.9486,29.9,22.4704,0.3638,0.0156,-1.0879,-1.03,-1.73,-22.38,15.0,LOW,v5_stream,2026-02-07T17:46:50.948600Z,15.0,15.15
781,1770486411.0153,30.0,19.21,0.3533,-0.0342,-1.0901,-0.5,-1.56,-19.14,15.0,LOW,v5_stream,2026-02-07T17:46:51.015300Z,15.0,15.15
782,1770486411.0819,30.0,19.4974,0.3281,0.0017,-1.0796,0.14,-1.73,-19.42,15.0,LOW,v5_stream,2026-02-07T17:46:51.081899Z,15.0,15.15
783,1770486411.1486,29.9,20.8809,0.3091,0.0139,-1.0618,2.28,-1.04,-20.73,15.0,LOW,v5_stream,2026-02-07T17:46:51.148600Z,15.0,15.15
784,1770486411.2153,29.9,19.5617,0.3008,0.0859,-1.0637,3.17,-1.13,-19.27,15.0,LOW,v5_stream,2026-02-07T17:46:51.215300Z,15.0,15.15
785,1770486411.2819,30.1,15.5452,0.2925,0.0732,-1.063,1.8,-1.76,-15.34,15.0,LOW,v5_stream,2026-02-07T17:46:51.281899Z,15.0,15.15
786,1770486411.3486,30.0,14.4204,0.2866,0.0879,-1.0813,1.66,-2.47,-14.11,15.0,LOW,v5_stream,2026-02-07T17:46:51.348599Z,15.0,15.15
787,1770486411.4153,30.0,13.0859,0.2803,0.1172,-1.0774,0.4,-2.83,-12.77,15.0,LOW,v5_stream,2026-02-07T17:46:51.415299Z,15.0,15.15
788,1770486411.4819,30.0,13.9051,0.2712,0.1101,-1.0894,0.94,-1.69,-13.77,15.0,LOW,v5_stream,2026-02-07T17:46:51.481899Z,15.0,15.15
789,1770486411.5486,30.1,16.4006,0.2725,0.0562,-1.0942,0.21,-1.89,-16.29,15.0,LOW,v5_stream,2026-02-07T17:46:51.548599Z,15.0,15.15
790,1770486411.6153,29.9,9.52548,0.2493,0.0249,-1.1199,0.85,-1.21,-9.41,15.0,LOW,v5_stream,2026-02-07T17:46:51.615299Z,15.0,15.15
791,1770486411.6819,30.1,4.85396,0.2212,0.0354,-1.1008,1.02,-0.23,-4.74,15.0,LOW,v5_stream,2026-02-07T17:46:51.681900Z,15.0,15.15
792,1770486411.7486,30.0,9.12361,0.2188,-0.0071,-1.1006,3.63,0.08,-8.37,15.0,LOW,v5_stream,2026-02-07T17:46:51.748600Z,15.0,15.15
793,1770486411.8153,29.9,9.19324,0.219,-0.0264,-1.1035,1.76,0.24,-9.02,15.0,LOW,v5_stream,2026-02-07T17:46:51.815299Z,15.0,15.15
794,1770486411.8819,29.9,5.81826,0.2231,0.0032,-1.082,0.66,-0.09,-5.78,15.0,LOW,v5_stream,2026-02-07T17:46:51.881900Z,15.0,15.15
795,1770486411.9486,30.0,6.04193,0.2141,0.0337,-1.0876,2.68,1.01,-5.32,15.0,LOW,v5_stream,2026-02-07T17:46:51.948600Z,15.0,15.15
796,1770486412.0153,29.9,7.94201,0.1843,-0.0605,-1.0808,1.05,1.49,-7.73,15.0,LOW,v5_stream,2026-02-07T17:46:52.015300Z,15.0,15.15
797,1770486412.0819,29.9,5.85405,0.2078,0.0122,-1.0859,0.53,1.27,-5.69,15.0,LOW,v5_stream,2026-02-07T17:46:52.081899Z,15.0,15.15
798,1770486412.1486,30.0,4.99504,0.2029,0.0513,-1.0967,3.04,2.68,-2.92,15.0,LOW,v5_stream,2026-02-07T17:46:52.148600Z,15.0,15.15
799,1770486412.2153,29.9,7.67637,0.2314,0.0203,-1.092,2.45,4.04,-6.05,15.0,LOW,v5_stream,2026-02-07T17:46:52.215300Z,15.0,15.15
800,1770486412.2819,30.0,8.30608,0.251,-0.0144,-1.0874,-0.2,3.5,-7.53,15.0,LOW,v5_stream,2026-02-07T17:46:52.281899Z,15.0,15.15
801,1770486412.3038,30.0,8.62115,0.2505,-0.0032,-1.0959,3.63,4.45,-6.43,15.0,LOW,v5_stream,2026-02-07T17:46:52.303800Z,15.0,15.15
802,1770486412.3705,30.0,6.79451,0.2632,0.0413,-1.0972,-1.95,2.27,-6.1,15.0,LOW,v5_stream,2026-02-07T17:46:52.370500Z,15.0,15.15
803,1770486412.4371,30.0,9.79342,0.3271,-0.0293,-1.1167,-5.43,2.7,-7.69,15.0,LOW,v5_stream,2026-02-07T17:46:52.437099Z,15.0,15.15
804,1770486412.5038,29.9,11.8522,0.321,-0.0208,-1.1052,-5.87,2.37,-10.02,15.0,LOW,v5_stream,2026-02-07T17:46:52.503799Z,15.0,15.15
805,1770486412.5705,30.0,12.2138,0.3284,-0.0093,-1.1013,-3.76,2.95,-11.24,15.0,LOW,v5_stream,2026-02-07T17:46:52.570499Z,15.0,15.15
806,1770486412.6371,29.9,11.8757,0.3364,-0.0085,-1.1057,-0.69,3.68,-11.27,15.0,LOW,v5_stream,2026-02-07T17:46:52.637099Z,15.0,15.15
807,1770486412.7038,30.0,12.2469,0.3652,-0.0149,-1.0801,-1.55,3.27,-11.7,15.0,LOW,v5_stream,2026-02-07T17:46:52.703799Z,15.0,15.15
808,1770486412.7705,30.0,15.5483,0.3772,0.0276,-1.0613,-1.96,2.44,-15.23,15.0,LOW,v5_stream,2026-02-07T17:46:52.770499Z,15.0,15.15
809,1770486412.8371,30.0,16.3703,0.3521,0.0876,-1.0498,-1.94,1.66,-16.17,15.0,LOW,v5_stream,2026-02-07T17:46:52.837100Z,15.0,15.15
810,1770486412.9038,30.0,15.3713,0.353,0.1372,-1.0466,0.42,1.96,-15.24,15.0,LOW,v5_stream,2026-02-07T17:46:52.903800Z,15.0,15.15
811,1770486412.9705,29.9,17.4327,0.3782,0.1301,-1.0361,3.05,1.59,-17.09,15.0,LOW,v5_stream,2026-02-07T17:46:52.970499Z,15.0,15.15
812,1770486413.0371,30.0,18.7228,0.3835,0.1279,-1.0417,1.37,1.26,-18.63,15.0,LOW,v5_stream,2026-02-07T17:46:53.037100Z,15.0,15.15
813,1770486413.1038,29.9,17.3673,0.3735,0.146,-1.0452,-1.68,0.45,-17.28,15.0,LOW,v5_stream,2026-02-07T17:46:53.103800Z,15.0,15.15
814,1770486413.1705,30.0,15.6282,0.3872,0.1929,-1.0454,-2.81,-1.6,-15.29,15.0,LOW,v5_stream,2026-02-07T17:46:53.170500Z,15.0,15.15
815,1770486413.2371,29.9,15.6114,0.3862,0.135,-1.0652,-4.16,-1.95,-14.92,15.0,LOW,v5_stream,2026-02-07T17:46:53.237099Z,15.0,15.15
816,1770486413.3038,29.9,15.1654,0.3806,0.1401,-1.073,-3.34,-2.19,-14.63,15.0,LOW,v5_stream,2026-02-07T17:46:53.303800Z,15.0,15.15
817,1770486413.3705,30.0,12.8881,0.3384,0.1099,-1.0793,-1.4,-2.03,-12.65,15.0,LOW,v5_stream,2026-02-07T17:46:53.370500Z,15.0,15.15
818,1770486413.4371,29.9,10.9292,0.2998,0.1296,-1.0645,-0.78,-1.98,-10.72,15.0,LOW,v5_stream,2026-02-07T17:46:53.437099Z,15.0,15.15
819,1770486413.5038,29.9,9.63337,0.3247,0.1448,-1.0505,1.03,-2.63,-9.21,15.0,LOW,v5_stream,2026-02-07T17:46:53.503799Z,15.0,15.15
820,1770486413.5705,30.0,7.96112,0.2864,0.1274,-1.0984,0.68,-2.83,-7.41,15.0,LOW,v5_stream,2026-02-07T17:46:53.570499Z,15.0,15.15
821,1770486413.6371,30.0,6.56924,0.241,0.1904,-1.0632,2.35,-1.68,-5.9,15.0,LOW,v5_stream,2026-02-07T17:46:53.637099Z,15.0,15.15
822,1770486413.7038,30.0,6.73732,0.2219,0.1934,-1.0771,5.15,-1.07,-4.21,15.0,LOW,v5_stream,2026-02-07T17:46:53.703799Z,15.0,15.15
823,1770486413.7705,29.9,5.53093,0.2026,0.1467,-1.0737,5.24,-0.94,-1.5,15.0,LOW,v5_stream,2026-02-07T17:46:53.770499Z,15.0,15.15
824,1770486413.8371,30.1,3.6686,0.1843,0.1714,-1.0815,3.44,0.11,1.27,15.0,LOW,v5_stream,2026-02-07T17:46:53.837100Z,15.0,15.15
825,1770486413.9038,30.0,3.55331,0.1829,0.1643,-1.0952,1.02,-0.16,3.4,15.0,LOW,v5_stream,2026-02-07T17:46:53.903800Z,15.0,15.15
826,1770486413.9689,30.0,5.90344,0.239,0.019,-1.1038,-5.73,1.36,0.41,15.0,LOW,v5_stream,2026-02-07T17:46:53.968899Z,15.0,15.15
827,1770486414.0356,29.9,6.11024,0.1948,0.0986,-1.1045,-3.94,0.05,4.67,15.0,LOW,v5_stream,2026-02-07T17:46:54.035599Z,15.0,15.15
828,1770486414.1023,29.9,7.12347,0.198,0.0208,-1.1165,-4.71,-0.21,5.34,15.0,LOW,v5_stream,2026-02-07T17:46:54.102299Z,15.0,15.15
829,1770486414.1689,30.0,6.63368,0.1897,0.0168,-1.0991,-3.92,0.48,5.33,15.0,LOW,v5_stream,2026-02-07T17:46:54.168900Z,15.0,15.15
830,1770486414.2356,29.9,5.40528,0.2131,0.0293,-1.1108,-0.81,2.37,4.79,15.0,LOW,v5_stream,2026-02-07T17:46:54.235599Z,15.0,15.15
831,1770486414.3023,30.0,4.93108,0.2324,-0.022,-1.135,-1.25,3.23,3.51,15.0,LOW,v5_stream,2026-02-07T17:46:54.302299Z,15.0,15.15
832,1770486414.3689,30.0,5.26917,0.2344,0.0381,-1.1084,0.63,3.52,3.87,15.0,LOW,v5_stream,2026-02-07T17:46:54.368900Z,15.0,15.15
833,1770486414.4356,29.9,4.56163,0.2422,0.0554,-1.0933,0.97,3.5,2.76,15.0,LOW,v5_stream,2026-02-07T17:46:54.435600Z,15.0,15.15
834,1770486414.5023,30.0,5.54704,0.2605,0.0959,-1.073,0.13,3.82,4.02,15.0,LOW,v5_stream,2026-02-07T17:46:54.502300Z,15.0,15.15
835,1770486414.5689,30.0,4.63039,0.3008,0.0916,-1.0869,-1.2,3.37,2.94,15.0,LOW,v5_stream,2026-02-07T17:46:54.568900Z,15.0,15.15
836,1770486414.6356,29.9,3.7547,0.3003,0.1072,-1.0632,-1.92,2.83,1.55,15.0,LOW,v5_stream,2026-02-07T17:46:54.635600Z,15.0,15.15
837,1770486414.7023,29.9,4.75497,0.3274,0.1467,-1.0522,-3.5,2.94,1.31,15.0,LOW,v5_stream,2026-02-07T17:46:54.702300Z,15.0,15.15
838,1770486414.7689,29.9,5.14997,0.3711,0.1382,-1.0774,-4.13,2.82,1.23,15.0,LOW,v5_stream,2026-02-07T17:46:54.768899Z,15.0,15.15
839,1770486414.8356,30.0,4.64803,0.387,0.0864,-1.0842,-4.27,1.52,-1.03,15.0,LOW,v5_stream,2026-02-07T17:46:54.835599Z,15.0,15.15
840,1770486414.9023,29.9,5.38935,0.3706,0.054,-1.084,-4.21,1.91,-2.77,15.0,LOW,v5_stream,2026-02-07T17:46:54.902299Z,15.0,15.15
841,1770486414.9689,30.0,4.45692,0.3948,0.1343,-1.0598,-4.09,0.56,-1.68,15.0,LOW,v5_stream,2026-02-07T17:46:54.968899Z,15.0,15.15
842,1770486415.0356,29.9,4.14318,0.3948,0.0928,-1.0701,-3.03,-1.13,-2.59,15.0,LOW,v5_stream,2026-02-07T17:46:55.035599Z,15.0,15.15
843,1770486415.1023,30.0,5.37357,0.3904,0.0549,-1.0645,-2.66,-0.29,-4.66,15.0,LOW,v5_stream,2026-02-07T17:46:55.102299Z,15.0,15.15
844,1770486415.1689,30.1,3.53154,0.3882,0.1262,-1.0266,-0.31,-0.94,-3.39,15.0,LOW,v5_stream,2026-02-07T17:46:55.168900Z,15.0,15.15
845,1770486415.2356,30.0,3.49824,0.3943,0.1599,-1.043,0.47,-1.38,-3.18,15.0,LOW,v5_stream,2026-02-07T17:46:55.235599Z,15.0,15.15
846,1770486415.3023,29.9,4.25486,0.363,0.1707,-1.0427,1.69,-0.94,-3.79,15.0,LOW,v5_stream,2026-02-07T17:46:55.302299Z,15.0,15.15
847,1770486415.3689,30.0,3.95191,0.3245,0.1799,-1.0342,1.76,-2.6,-2.4,15.0,LOW,v5_stream,2026-02-07T17:46:55.368900Z,15.0,15.15
848,1770486415.4356,29.9,3.2032,0.2542,0.2031,-1.0469,1.3,-2.92,-0.21,15.0,LOW,v5_stream,2026-02-07T17:46:55.435600Z,15.0,15.15
849,1770486415.5023,30.1,2.12492,0.2705,0.2146,-1.0703,0.27,-2.1,0.18,15.0,LOW,v5_stream,2026-02-07T17:46:55.502300Z,15.0,15.15
850,1770486415.5689,29.9,3.88095,0.2615,0.2178,-1.094,-0.79,-3.16,2.11,15.0,LOW,v5_stream,2026-02-07T17:46:55.568900Z,15.0,15.15
851,1770486415.6137,29.9,14.9407,0.1985,0.0911,-1.1355,-1.8,3.75,14.35,15.0,LOW,v5_stream,2026-02-07T17:46:55.613699Z,15.0,15.15
852,1770486415.6804,29.9,8.91637,0.1975,0.1306,-1.1038,0.64,-1.14,8.82,15.0,LOW,v5_stream,2026-02-07T17:46:55.680399Z,15.0,15.15
853,1770486415.7471,29.9,14.3734,0.2021,0.1155,-1.1045,-1.93,-2.15,14.08,15.0,LOW,v5_stream,2026-02-07T17:46:55.747100Z,15.0,15.15
854,1770486415.8137,29.9,17.8759,0.199,0.0649,-1.1138,-2.93,-0.38,17.63,15.0,LOW,v5_stream,2026-02-07T17:46:55.813699Z,15.0,15.15
855,1770486415.8804,30.0,18.0574,0.2451,0.0286,-1.085,-2.05,0.15,17.94,15.0,LOW,v5_stream,2026-02-07T17:46:55.880399Z,15.0,15.15
856,1770486415.9471,30.0,18.3499,0.2295,-0.0044,-1.0967,-1.2,0.15,18.31,15.0,LOW,v5_stream,2026-02-07T17:46:55.947099Z,15.0,15.15
857,1770486416.0137,30.0,18.5864,0.2122,0.0366,-1.0745,2.14,2.37,18.31,15.0,LOW,v5_stream,2026-02-07T17:46:56.013700Z,15.0,15.15
858,1770486416.0804,29.9,16.2932,0.259,-0.0151,-1.0869,1.39,3.77,15.79,15.0,LOW,v5_stream,2026-02-07T17:46:56.080399Z,15.0,15.15
859,1770486416.1471,30.0,17.3229,0.2739,0.0474,-1.0808,1.19,3.66,16.89,15.0,LOW,v5_stream,2026-02-07T17:46:56.147099Z,15.0,15.15
860,1770486416.2137,30.0,15.8665,0.2402,0.0769,-1.0674,-2.21,2.91,15.44,15.0,LOW,v5_stream,2026-02-07T17:46:56.213700Z,15.0,15.15
861,1770486416.2804,30.0,13.1118,0.3044,0.1038,-1.0972,-3.54,3.43,12.15,15.0,LOW,v5_stream,2026-02-07T17:46:56.280400Z,15.0,15.15
862,1770486416.3471,30.0,15.2761,0.324,0.0806,-1.0676,-4.53,2.63,14.35,15.0,LOW,v5_stream,2026-02-07T17:46:56.347100Z,15.0,15.15
863,1770486416.4137,29.9,13.8987,0.3433,0.082,-1.0942,-4.03,2.77,13.01,15.0,LOW,v5_stream,2026-02-07T17:46:56.413700Z,15.0,15.15
864,1770486416.4804,30.0,6.63268,0.3674,0.063,-1.0793,-2.16,2.18,5.88,15.0,LOW,v5_stream,2026-02-07T17:46:56.480400Z,15.0,15.15
865,1770486416.5471,29.9,10.6457,0.3257,0.1204,-1.075,-6.52,0.51,8.4,15.0,LOW,v5_stream,2026-02-07T17:46:56.547100Z,15.0,15.15
866,1770486416.6137,29.9,6.37308,0.3882,0.0564,-1.0676,-3.52,1.04,5.21,15.0,LOW,v5_stream,2026-02-07T17:46:56.613699Z,15.0,15.15
867,1770486416.6804,29.9,4.12249,0.3833,0.0347,-1.072,-3.08,0.03,2.74,15.0,LOW,v5_stream,2026-02-07T17:46:56.680399Z,15.0,15.15
868,1770486416.7471,29.9,4.15669,0.3796,0.0544,-1.0493,-1.42,0.36,3.89,15.0,LOW,v5_stream,2026-02-07T17:46:56.747100Z,15.0,15.15
869,1770486416.8137,29.9,6.95053,0.3779,0.1274,-1.0193,-0.71,-0.24,6.91,15.0,LOW,v5_stream,2026-02-07T17:46:56.813699Z,15.0,15.15
870,1770486416.8804,30.0,7.51107,0.3372,0.1038,-1.0422,-0.49,-1.19,7.4,15.0,LOW,v5_stream,2026-02-07T17:46:56.880399Z,15.0,15.15
871,1770486416.9471,30.0,7.96398,0.3425,0.1479,-1.0417,-1.25,-0.63,7.84,15.0,LOW,v5_stream,2026-02-07T17:46:56.947099Z,15.0,15.15
872,1770486417.0137,29.9,10.6428,0.3398,0.1851,-1.0493,0.94,-0.67,10.58,15.0,LOW,v5_stream,2026-02-07T17:46:57.013700Z,15.0,15.15
873,1770486417.0804,29.8,14.8757,0.29,0.1365,-1.0801,0.82,-1.13,14.81,15.0,LOW,v5_stream,2026-02-07T17:46:57.080399Z,15.0,15.15
874,1770486417.1471,30.0,17.5007,0.2825,0.1516,-1.074,-0.09,-1.19,17.46,15.0,LOW,v5_stream,2026-02-07T17:46:57.147099Z,15.0,15.15
875,1770486417.2137,30.0,16.931,0.2739,0.1299,-1.0896,-1.83,-1.32,16.78,15.0,LOW,v5_stream,2026-02-07T17:46:57.213700Z,15.0,15.15
876,1770486417.2694,29.9,21.1852,0.3247,-0.0193,-1.0964,-4.69,2.31,20.53,15.0,LOW,v5_stream,2026-02-07T17:46:57.269399Z,15.0,15.15
877,1770486417.3361,29.9,16.7078,0.3286,-0.0569,-1.0779,-1.31,2.55,16.46,15.0,LOW,v5_stream,2026-02-07T17:46:57.336100Z,15.0,15.15
878,1770486417.4028,30.0,16.017,0.3894,-0.0298,-1.1042,-5.43,2.11,14.92,15.0,LOW,v5_stream,2026-02-07T17:46:57.402800Z,15.0,15.15
879,1770486417.4694,30.0,24.0781,0.2671,-0.0381,-1.1284,-3.3,-0.21,23.85,15.0,LOW,v5_stream,2026-02-07T17:46:57.469399Z,15.0,15.15
880,1770486417.5361,29.9,23.4731,0.2397,-0.0679,-1.1086,-5.02,0.02,22.93,15.0,LOW,v5_stream,2026-02-07T17:46:57.536099Z,15.0,15.15
881,1770486417.6028,30.0,24.3969,0.2498,-0.0647,-1.0793,-1.44,1.09,24.33,15.0,LOW,v5_stream,2026-02-07T17:46:57.602799Z,15.0,15.15
